epoch,step,min,max,mean,std
1,10000,-0.11636490374803543,0.0612390898168087,-0.005377869587391615,0.055367372930049896
2,20000,-0.10671152919530869,0.07245742529630661,0.000888634123839438,0.047614555805921555
3,30000,-0.11573700606822968,0.09696508944034576,0.0005681075272150338,0.06352031230926514
4,40000,-0.08657019585371017,0.10072110593318939,0.0017476700013503432,0.05817412585020065
5,50000,-0.0695209726691246,0.03870526701211929,-0.003326114732772112,0.0418877974152565
6,60000,-0.17344890534877777,0.06507734954357147,-0.0055359709076583385,0.07033120840787888
7,70000,-0.11366171389818192,0.07684794068336487,-0.007102733012288809,0.05867163464426994
8,80000,-0.11240909993648529,0.09870347380638123,0.005988809280097485,0.06882490962743759
9,90000,-0.08872893452644348,0.09685720503330231,-0.007178053259849548,0.05413541570305824
10,100000,-0.1554594188928604,0.0669681504368782,-0.0013439103495329618,0.05879133194684982
11,110000,-0.021571259945631027,0.06627987325191498,0.0024457150138914585,0.026821469888091087
12,120000,-0.07348879426717758,0.0725831612944603,-0.0003889431827701628,0.048626627773046494
13,130000,-0.1746644675731659,0.06975057721138,0.0017839238280430436,0.0709167867898941
14,140000,-0.0827331691980362,0.06669820845127106,0.0003305546997580677,0.04394165426492691
15,150000,-0.08999262750148773,0.06762386858463287,-0.0011751912534236908,0.04674118012189865
16,160000,-0.05217769742012024,0.039970409125089645,-0.00030680475174449384,0.022635577246546745
17,170000,-0.08776446431875229,0.07583120465278625,-0.0013970918953418732,0.050447676330804825
18,180000,-0.13615430891513824,0.10761735588312149,-0.0007219139370135963,0.07355667650699615
19,190000,-0.11097195744514465,0.08525575697422028,0.0061779143288731575,0.06110192835330963
20,200000,-0.13209639489650726,0.09541883319616318,0.007093789987266064,0.060720037668943405
