epoch,step,min,max,mean,std
1,10000,-0.21126584708690643,0.1792069971561432,-0.00035560273681767285,0.014352597296237946
2,20000,-0.11030437797307968,0.09644724428653717,2.7976431738352403e-05,0.008558371104300022
3,30000,-0.08642878383398056,0.06239600479602814,1.4978174476709682e-05,0.0053053125739097595
4,40000,-0.05769224092364311,0.05987158417701721,6.999259494477883e-05,0.004750275518745184
5,50000,-0.028102561831474304,0.025102946907281876,-2.670497815415729e-05,0.0022101353388279676
6,60000,-0.03932582959532738,0.04423403739929199,-4.711314613814466e-05,0.0037345841992646456
7,70000,-0.01747085526585579,0.015076990239322186,1.9873541532433592e-05,0.0014597822446376085
8,80000,-0.04082830622792244,0.04156128689646721,4.3977615860057995e-05,0.003269021864980459
9,90000,-0.048845771700143814,0.04352451115846634,1.703728958091233e-05,0.002483521355316043
10,100000,-0.034666016697883606,0.03177611902356148,-2.649788439157419e-05,0.001687188632786274
11,110000,-0.019335316494107246,0.017685983330011368,-1.0179695891565643e-05,0.0011449793819338083
12,120000,-0.03769372031092644,0.022710638120770454,-8.338060411006154e-07,0.0018864134326577187
13,130000,-0.033402759581804276,0.033438101410865784,2.416243660263717e-06,0.0024232675787061453
14,140000,-0.02981618605554104,0.015723135322332382,-2.036703153862618e-05,0.0010043715592473745
15,150000,-0.02500741183757782,0.02369425818324089,-5.590219188889023e-06,0.0018814295763149858
16,160000,-0.015025648288428783,0.013639567419886589,-1.8477727280696854e-05,0.0010719893034547567
17,170000,-0.04293899983167648,0.0353207066655159,-3.6177934816805646e-05,0.0019638664089143276
18,180000,-0.03355569392442703,0.03212541341781616,2.284102993144188e-05,0.002261388348415494
19,190000,-0.047082625329494476,0.05829496681690216,3.583731813705526e-05,0.002637161873281002
20,200000,-0.04235390946269035,0.04614251106977463,1.0969782124448102e-05,0.0022432042751461267
