epoch,step,min,max,mean,std
1,10000,-0.12494032084941864,0.1466192603111267,-0.0005376677727326751,0.015089751221239567
2,20000,-0.09930329024791718,0.11597782373428345,-0.00030075295944698155,0.008070805110037327
3,30000,-0.07932528108358383,0.10368219017982483,-8.154497481882572e-05,0.005661867558956146
4,40000,-0.10434798896312714,0.0670480728149414,7.893031579442322e-05,0.004026923328638077
5,50000,-0.06969626992940903,0.029167013242840767,-7.207895396277308e-05,0.0020936389919370413
6,60000,-0.13437557220458984,0.048073749989271164,-0.0001015830785036087,0.0035558734089136124
7,70000,-0.048159919679164886,0.009174684062600136,-3.5610413760878146e-05,0.0012286468409001827
8,80000,-0.061624374240636826,0.08181120455265045,5.085427619633265e-05,0.0028986481484025717
9,90000,-0.04069756716489792,0.056326039135456085,-2.595759360701777e-05,0.001846939790993929
10,100000,-0.03306431323289871,0.027970286086201668,-3.175764504703693e-07,0.001098748529329896
11,110000,-0.02150796726346016,0.022547760978341103,2.1135112547199242e-05,0.0008550327038392425
12,120000,-0.049443650990724564,0.015057515352964401,-4.5075230445945635e-05,0.0012561369221657515
13,130000,-0.0516660213470459,0.05877114087343216,-2.3567637981614098e-05,0.002130763838067651
14,140000,-0.0031714821234345436,0.020107904449105263,2.5991981601691805e-05,0.0005145587492734194
15,150000,-0.036683931946754456,0.02319423295557499,-5.2271199820097536e-05,0.00127643090672791
16,160000,-0.009771049953997135,0.021616876125335693,2.265741568407975e-05,0.0006830335478298366
17,170000,-0.027832243591547012,0.027347980067133904,2.50913217314519e-07,0.0011004377156496048
18,180000,-0.020558100193738937,0.05343547463417053,5.4003521654522046e-05,0.001558993593789637
19,190000,-0.01869283989071846,0.05377626791596413,5.864279955858365e-05,0.0014425833942368627
20,200000,-0.005709854885935783,0.039139844477176666,5.319291813066229e-05,0.0010555146727710962
