epoch,step,min,max,mean,std
1,10000,-0.014811170287430286,0.014868143945932388,-0.00024411961203441024,0.003487515263259411
2,20000,-0.009439832530915737,0.011282439343631268,-0.00013497291365638375,0.0020271034445613623
3,30000,-0.010108716785907745,0.011262954212725163,-5.225180211709812e-05,0.001446651527658105
4,40000,-0.010607483796775341,0.008868565782904625,6.006938929203898e-05,0.0011706759687513113
5,50000,-0.0078965462744236,0.004377317149192095,-2.641629362187814e-05,0.0006786606390960515
6,60000,-0.012999000959098339,0.004846293479204178,-2.9230031941551715e-05,0.0008685844950377941
7,70000,-0.004044535104185343,0.0014104238944128156,-1.2818364666600246e-05,0.0002780641370918602
8,80000,-0.005351392552256584,0.007628201972693205,2.69741503871046e-05,0.0006851956713944674
9,90000,-0.003821573220193386,0.0041010500863194466,-1.5708221326349303e-05,0.0003859575663227588
10,100000,-0.0030980068258941174,0.002944070380181074,-3.438862222537864e-06,0.00027019844856113195
11,110000,-0.0023023318499326706,0.002407114254310727,7.025709237495903e-06,0.00022213136253412813
12,120000,-0.00690559484064579,0.0008524714503437281,-2.4167798983398825e-05,0.00043425202602520585
13,130000,-0.0048116957768797874,0.003363262861967087,-1.8968510630656965e-05,0.0004438601026777178
14,140000,-0.000556567101739347,0.001880898722447455,6.703876806568587e-06,0.00012777427036780864
15,150000,-0.0028852024115622044,0.0037394575774669647,-1.2610556950676255e-05,0.00034629509900696576
16,160000,-0.001944853225722909,0.001381218433380127,-5.002190391678596e-06,0.0001610410981811583
17,170000,-0.0040404293686151505,0.003391883336007595,-3.3651231206022203e-06,0.00037519700708799064
18,180000,-0.001496257958933711,0.0065656015649437904,2.8090164050809108e-05,0.00046914798440411687
19,190000,-0.001206936314702034,0.006393476855009794,3.3638858440099284e-05,0.0004370620590634644
20,200000,-0.0010712838266044855,0.00404789112508297,1.900175993796438e-05,0.00027547910576686263
