1,10000,2.308301674103737
2,20000,2.306179687333107
3,30000,2.30487753136158
4,40000,2.304082450556755
5,50000,2.3039480857133867
6,60000,2.303820660209656
7,70000,2.3038948511123656
8,80000,2.303838611626625
9,90000,2.3039055760383604
10,100000,2.3038983964920043
11,110000,2.303839741897583
12,120000,2.3039946251630785
13,130000,2.303871350121498
14,140000,2.3039276883125304
15,150000,2.303825131034851
16,160000,2.303909039783478
17,170000,2.303914656686783
18,180000,2.303888323736191
19,190000,2.3038891307115557
20,200000,2.3039207544088365
