1,10000,0.0025655619382858276
2,20000,0.002588180947303772
3,30000,0.0025536615133285524
4,40000,0.002713003420829773
5,50000,0.002808488178253174
6,60000,0.0027645086288452148
7,70000,0.0026454007387161256
8,80000,0.002545619773864746
9,90000,0.004302189755439758
10,100000,0.0030106083154678343
11,110000,0.0027136269092559815
12,120000,0.003072779965400696
13,130000,0.002773535966873169
14,140000,0.003729526209831238
15,150000,0.0028964892148971555
16,160000,0.003269322729110718
17,170000,0.002849076747894287
18,180000,0.003348054027557373
19,190000,0.003519135212898254
20,200000,0.0027850485801696775
