epoch,step,min,max,mean,std
1,10000,-0.019066201522946358,0.016596557572484016,-0.00016732046788092703,0.00409679627045989
2,20000,-0.014784211292862892,0.016900088638067245,5.290895205689594e-05,0.003445329610258341
3,30000,-0.01588117517530918,0.01049083936959505,-6.22883380856365e-05,0.0019676783122122288
4,40000,-0.008982233703136444,0.01018892228603363,2.85294336208608e-05,0.001320559997111559
5,50000,-0.005063022021204233,0.006697267293930054,-2.6599393095239066e-05,0.0006258817738853395
6,60000,-0.0026554400101304054,0.003467058762907982,2.759459675871767e-05,0.00044785853242501616
7,70000,-0.0029826341196894646,0.0016892284620553255,-2.6959209208143875e-05,0.0003207192930858582
8,80000,-0.0028299333062022924,0.0033101486042141914,-5.13856048200978e-06,0.0003698720538523048
9,90000,-0.006384184584021568,0.002181781455874443,-1.6810376109788194e-05,0.0004496215551625937
10,100000,-0.0051827398128807545,0.0035611814819276333,-6.992120688664727e-06,0.0004478692135307938
11,110000,-0.004002689383924007,0.0015982238110154867,-4.178406379651278e-05,0.0004148638399783522
12,120000,-0.005684318486601114,0.002876162063330412,1.7715941794449463e-05,0.0004672710783779621
13,130000,-0.005344208329916,0.0034516192972660065,-8.422004611929879e-06,0.0004794906126335263
14,140000,-0.0038205734454095364,0.0033232031855732203,9.267369023291394e-06,0.0004722886369563639
15,150000,-0.00515903253108263,0.0025387878995388746,-4.227295721648261e-05,0.0004541244707070291
16,160000,-0.0044812606647610664,0.001926681026816368,-4.256338797858916e-06,0.000319942191708833
17,170000,-0.0035298196598887444,0.00633489154279232,2.3321565095102414e-05,0.00048804227844811976
18,180000,-0.0005725121009163558,0.0032030593138188124,2.786464392556809e-05,0.0002707318926695734
19,190000,-0.0023833042941987514,0.004961252212524414,4.0925966459326446e-05,0.0004465376550797373
20,200000,-0.0033376733772456646,0.0022952104918658733,-2.2293506845016964e-05,0.00032936446950770915
