1,10000,0.0014692773580551148
2,20000,0.0015238986730575562
3,30000,0.00146956889629364
4,40000,0.0014784534692764283
5,50000,0.0015671519041061401
6,60000,0.0015330263614654542
7,70000,0.0014853341341018677
8,80000,0.0014875473976135253
9,90000,0.0014575984239578246
10,100000,0.0014863672971725465
11,110000,0.0015887301445007323
12,120000,0.0015511006593704223
13,130000,0.0018370512247085572
14,140000,0.0014775371074676514
15,150000,0.001501434063911438
16,160000,0.0015073145627975465
17,170000,0.0016205864191055298
18,180000,0.0014187737941741944
19,190000,0.001504732608795166
20,200000,0.0014897165536880493
