1,10000,2.3391299340248106
2,20000,2.3348942841768263
3,30000,2.3327144924879075
4,40000,2.3314441843986513
5,50000,2.331216321825981
6,60000,2.3309782591342927
7,70000,2.3309798907756805
8,80000,2.330710054636002
9,90000,2.330664040398598
10,100000,2.330669689941406
11,110000,2.330569229221344
12,120000,2.330767808532715
13,130000,2.3307786767721175
14,140000,2.33039183549881
15,150000,2.330549609041214
16,160000,2.330132493519783
17,170000,2.3304954260349273
18,180000,2.330378613567352
19,190000,2.330360139465332
20,200000,2.3305141105651854
