epoch,step,min,max,mean,std
1,10000,-0.19978216290473938,0.18253980576992035,-0.0004226418095640838,0.016472864896059036
2,20000,-0.1579304188489914,0.16989555954933167,0.00012680083455052227,0.013051992282271385
3,30000,-0.16185523569583893,0.10690578073263168,-0.0001338690344709903,0.006924051325768232
4,40000,-0.08611449599266052,0.11236128956079483,5.583705205935985e-05,0.004629143513739109
5,50000,-0.049840740859508514,0.0738055408000946,-7.901665958343074e-05,0.002576315077021718
6,60000,-0.04026934131979942,0.0380903035402298,2.1983010810799897e-05,0.001802874612621963
7,70000,-0.028041407465934753,0.014332272112369537,-5.144374881638214e-05,0.001036140718497336
8,80000,-0.042369671165943146,0.05724163353443146,-1.2027953744109254e-05,0.0018249319400638342
9,90000,-0.06807330250740051,0.017118819057941437,-5.2263534598750994e-05,0.0015821215929463506
10,100000,-0.06588740646839142,0.02923298254609108,-2.276362465636339e-05,0.0017182807205244899
11,110000,-0.04138564318418503,0.02153216302394867,-7.783223554724827e-05,0.0014027534052729607
12,120000,-0.05569075793027878,0.023974819108843803,3.1733736250316724e-05,0.0014779430348426104
13,130000,-0.05739685893058777,0.06953150779008865,-1.1156917025800794e-05,0.0021530892699956894
14,140000,-0.036345403641462326,0.039364784955978394,3.182754517183639e-05,0.001485489192418754
15,150000,-0.04845867305994034,0.024165362119674683,-9.329577733296901e-05,0.0015700221993029118
16,160000,-0.05575479939579964,0.021458901464939117,-1.5725285265943967e-05,0.0012710947776213288
17,170000,-0.02923594042658806,0.06811714917421341,5.60590488021262e-05,0.0017169631319120526
18,180000,-0.00723284250125289,0.03163483738899231,4.3122723582200706e-05,0.0007910976419225335
19,190000,-0.015003779903054237,0.04837796092033386,7.830550748622045e-05,0.0013849906390532851
20,200000,-0.024578649550676346,0.022386766970157623,-2.929893889813684e-05,0.0008943880093283951
