epoch,step,min,max,mean,std
1,10000,-0.5435604453086853,0.4340546429157257,0.0016657427186146379,0.07670774310827255
2,20000,-0.6033266186714172,0.2885935306549072,-0.0011292777489870787,0.05119897797703743
3,30000,-0.2611568570137024,0.21054981648921967,-9.469380893278867e-05,0.02302698604762554
4,40000,-0.14298221468925476,0.14222940802574158,0.00011624405306065455,0.013833023607730865
5,50000,-0.2502215802669525,0.17026926577091217,1.2300675734877586e-05,0.012394771911203861
6,60000,-0.14032314717769623,0.16799400746822357,0.0001763864274835214,0.012236231938004494
7,70000,-0.09727411717176437,0.12441910803318024,4.682202052208595e-05,0.0077173300087451935
8,80000,-0.12148275971412659,0.08409924060106277,-2.8276850571273826e-05,0.0063757277093827724
9,90000,-0.280028760433197,0.17790988087654114,9.299488738179207e-06,0.01369385328143835
10,100000,-0.26582154631614685,0.1215619444847107,-8.732653077458963e-05,0.014540434814989567
11,110000,-0.12318898737430573,0.09169477969408035,-3.838951306534e-05,0.007524397224187851
12,120000,-0.11987877637147903,0.12324429303407669,3.3123575121862814e-05,0.007941804826259613
13,130000,-0.2690896987915039,0.13914716243743896,-0.00012744453852064908,0.010413628071546555
14,140000,-0.27943018078804016,0.13655565679073334,-6.457846757257357e-05,0.012763422913849354
15,150000,-0.19371464848518372,0.1445290595293045,-7.963208190631121e-05,0.009553017094731331
16,160000,-0.15732353925704956,0.16951321065425873,0.00013761963055003434,0.009239275939762592
17,170000,-0.20078504085540771,0.13571681082248688,2.5802350137382746e-05,0.010634616017341614
18,180000,-0.07908017933368683,0.0975855141878128,7.939637725939974e-05,0.00524717103689909
19,190000,-0.16696028411388397,0.14079919457435608,0.00014887803990859538,0.00842774473130703
20,200000,-0.24198029935359955,0.12994936108589172,1.4716899386257865e-05,0.008316783234477043
