1,10000,2.3079263833761217
2,20000,2.305923371005058
3,30000,2.3047736080408097
4,40000,2.3040740881443025
5,50000,2.3040454410791398
6,60000,2.303912109518051
7,70000,2.3038722289323808
8,80000,2.30389130256176
9,90000,2.3039625351905824
10,100000,2.3038257890701295
11,110000,2.303963676190376
12,120000,2.3039008357524873
13,130000,2.3039478894233705
14,140000,2.3038595346689226
15,150000,2.303920016908646
16,160000,2.3037774846792223
17,170000,2.303886831665039
18,180000,2.303813954114914
19,190000,2.3038879994153976
20,200000,2.303917948317528
