epoch,step,min,max,mean,std
1,10000,-0.1773151457309723,0.1924254298210144,0.0001955100306076929,0.011560420505702496
2,20000,-0.07636252045631409,0.08259190618991852,9.314879571320489e-05,0.005650206934660673
3,30000,-0.05688197910785675,0.06272423267364502,-7.29277526261285e-05,0.0050421953201293945
4,40000,-0.05627410486340523,0.06038028001785278,-1.485910797782708e-05,0.0044410047121346
5,50000,-0.04327815771102905,0.05012848228216171,1.1741567504941486e-05,0.004642631392925978
6,60000,-0.03860805556178093,0.04370548203587532,2.4477618353557773e-05,0.0034062506165355444
7,70000,-0.017434433102607727,0.014400877989828587,-1.8528246528148884e-06,0.0012148712994530797
8,80000,-0.006247030105441809,0.006112716160714626,-7.339716376009164e-06,0.000572088873013854
9,90000,-0.005001728888601065,0.006295030936598778,-4.303645255276933e-06,0.0004316982813179493
10,100000,-0.011439615860581398,0.006694244686514139,3.187540187354898e-06,0.0007386603974737227
11,110000,-0.017945926636457443,0.02700122445821762,7.471042863471666e-06,0.001623563002794981
12,120000,-0.007717037573456764,0.00941453780978918,-4.554920906230109e-06,0.0007610943866893649
13,130000,-0.01724894717335701,0.01806442067027092,2.6399793568998575e-05,0.0015008416958153248
14,140000,-0.013861751183867455,0.01592148467898369,8.439840826213185e-07,0.0012310737511143088
15,150000,-0.006104200147092342,0.007200975902378559,5.942630195931997e-06,0.0005272877169772983
16,160000,-0.007542252074927092,0.007129248231649399,1.0640508662618231e-05,0.0006137813325040042
17,170000,-0.013178065419197083,0.010998236015439034,-7.920139921679947e-08,0.0008899883250705898
18,180000,-0.021520182490348816,0.030346665531396866,1.4201760677678976e-05,0.0017344462685286999
19,190000,-0.006445710081607103,0.005415106192231178,-1.2729922673315741e-05,0.000345016538631171
20,200000,-0.004308766685426235,0.006402601487934589,6.370607025019126e-06,0.00038103037513792515
