1,10000,3.1141745435237884
2,20000,3.1080489545583725
3,30000,3.1054125471353533
4,40000,3.104908411192894
5,50000,3.104682378721237
6,60000,3.1045235986232758
7,70000,3.1045978687286375
8,80000,3.1044634090185164
9,90000,3.104462870454788
10,100000,3.1044208886146545
11,110000,3.104513525056839
12,120000,3.10436108148098
13,130000,3.1045092461586
14,140000,3.104370726919174
15,150000,3.1043746429920196
16,160000,3.10443971862793
17,170000,3.1045600077629087
18,180000,3.104263240933418
19,190000,3.104494826579094
20,200000,3.1043967593669892
