epoch,step,min,max,mean,std
1,10000,-0.011619986966252327,0.013839801773428917,-0.00010938626655843109,0.002933063078671694
2,20000,-0.011825613677501678,0.01070161908864975,-6.0898790252394974e-05,0.0014580897986888885
3,30000,-0.005957892630249262,0.003480067942291498,-4.642271960619837e-05,0.0006695208139717579
4,40000,-0.007822057232260704,0.007870350033044815,-2.6805921152117662e-05,0.0007463014335371554
5,50000,-0.011868243105709553,0.006567423231899738,-1.0629501048242673e-06,0.000938785495236516
6,60000,-0.010085547342896461,0.007220305968075991,-1.4407611161004752e-05,0.0008125309832394123
7,70000,-0.00232585147023201,0.0,-1.6768104615039192e-05,0.00018963207548949867
8,80000,-0.0006573402206413448,0.002536797896027565,7.341631317103747e-06,0.00016362163296435028
9,90000,0.0,0.0012664531823247671,7.428917342622299e-06,8.824335964163765e-05
10,100000,-0.0017773944418877363,0.001300312578678131,-1.8636010281625204e-06,0.00013762855087406933
11,110000,0.0,0.004663760773837566,2.2501842977362685e-05,0.00029858926427550614
12,120000,-0.0024776074569672346,0.002603925531730056,4.934299795422703e-07,0.00022464300855062902
13,130000,0.0,0.006113624665886164,2.866037357307505e-05,0.00038862190558575094
14,140000,-0.0016828174702823162,0.00454754987731576,1.1190360964974388e-05,0.0003028512292075902
15,150000,-0.001040761824697256,0.0008286411757580936,-8.285962849186035e-07,8.314274600706995e-05
16,160000,-0.0012048191856592894,0.0013817378785461187,6.910886440891773e-07,0.00011457574873929843
17,170000,-0.003295239992439747,0.0,-1.4385092072188854e-05,0.0002068709145532921
18,180000,0.0,0.005603754427284002,2.5555078536854126e-05,0.00035419021151028574
19,190000,-0.0008081549312919378,0.0,-4.643609827326145e-06,5.5637548939557746e-05
20,200000,-0.0005777808255515993,0.0011598984710872173,2.273897052873508e-06,8.095791417872533e-05
