epoch,step,min,max,mean,std
1,10000,-0.1251484900712967,0.1335795670747757,-0.0003733819758053869,0.012157364748418331
2,20000,-0.11198660731315613,0.09590692073106766,-0.00014973872748669237,0.00509297801181674
3,30000,-0.11063005030155182,0.08305706083774567,-0.00015919964062049985,0.00451211491599679
4,40000,-0.10156325995922089,0.09426528960466385,-8.295568113680929e-05,0.00386549043469131
5,50000,-0.1203095018863678,0.0738910660147667,6.9546367740258574e-06,0.0037502367049455643
6,60000,-0.08978258818387985,0.07080315798521042,-4.6169170673238114e-05,0.0028835462871938944
7,70000,-0.03825163096189499,0.0015899714780971408,-5.1566319598350674e-05,0.0010138627840206027
8,80000,-0.008771413937211037,0.018498433753848076,7.744886715954635e-06,0.0004704110906459391
9,90000,-0.0022889215033501387,0.013332406990230083,1.3868818314222153e-05,0.0003286370192654431
10,100000,-0.02526542916893959,0.004587563220411539,-1.6094718375825323e-05,0.0005348272970877588
11,110000,-0.0006018165731802583,0.050019048154354095,5.371320730773732e-05,0.0011571296490728855
12,120000,-0.024556130170822144,0.01536491233855486,-8.566057658754289e-06,0.000650840112939477
13,130000,-7.724611350568011e-05,0.054769180715084076,5.575487011810765e-05,0.0012576505541801453
14,140000,-0.014221373945474625,0.03538856655359268,1.960720692295581e-05,0.0008430306916125119
15,150000,-0.011132997460663319,0.014555604197084904,3.529570676619187e-06,0.0004251827485859394
16,160000,-0.009003277868032455,0.02168096974492073,1.1209083822905086e-05,0.0005284827202558517
17,170000,-0.02475763112306595,0.0032179453410208225,-1.846245868364349e-05,0.0005453330231830478
18,180000,-0.002469161059707403,0.04507382586598396,5.94649973209016e-05,0.0011466082651168108
19,190000,-0.006530239712446928,0.004415932577103376,-5.282763140712632e-06,0.00015757259097881615
20,200000,-0.0023527233861386776,0.009425029158592224,1.3894952644477598e-05,0.0002658969606272876
