epoch,step,min,max,mean,std
1,10000,-0.0029658868443220854,0.0026044463738799095,-2.5773351808311418e-06,0.0005068384343758225
2,20000,-0.006505390629172325,0.002566724782809615,-8.001796959433705e-05,0.0007736262050457299
3,30000,-0.0046363407745957375,0.004355542361736298,6.788637983845547e-05,0.000811236270237714
4,40000,-0.005769494920969009,0.010867558419704437,9.302695616497658e-06,0.0011360661592334509
5,50000,-0.0076890261843800545,0.0073064956814050674,-6.245671829674393e-05,0.0013659289106726646
6,60000,-0.008774960413575172,0.013948844745755196,0.00015827620518393815,0.0016893901629373431
7,70000,-0.012010501697659492,0.010074710473418236,-4.7095636546146125e-05,0.0017242362955585122
8,80000,-0.010001343674957752,0.010372359305620193,-7.515439938288182e-05,0.0017523100832477212
9,90000,-0.004733177367597818,0.012664557434618473,-4.4325039198156446e-05,0.001560345059260726
10,100000,-0.006444917991757393,0.010297384113073349,0.0001489504356868565,0.0016185780987143517
