epoch,step,min,max,mean,std
1,10000,-0.003276464529335499,0.0026835761964321136,-5.2053856052225456e-05,0.001007402315735817
2,20000,-0.0031938832253217697,0.003346443874761462,-7.497790647903457e-05,0.0009190805722028017
3,30000,-0.0031603300012648106,0.006794926710426807,-9.361549746245146e-05,0.0009830162161961198
4,40000,-0.003622608259320259,0.005045634228736162,3.559585820767097e-06,0.001113062840886414
5,50000,-0.008167124353349209,0.005321517586708069,-3.4930511901620775e-05,0.001423348905518651
6,60000,-0.008403565734624863,0.00799435656517744,-9.656379552325234e-05,0.0016921876231208444
7,70000,-0.006722078658640385,0.009334977716207504,1.0918919542746153e-05,0.0018721328815445304
8,80000,-0.0059607867151498795,0.0066596451215445995,1.1803480447269976e-05,0.0015781013062223792
9,90000,-0.009043668396770954,0.006141423247754574,8.346397953573614e-05,0.0017858303617686033
10,100000,-0.00636934582144022,0.0067235915921628475,-0.0001301693555433303,0.0016166907735168934
