epoch,step,min,max,mean,std
1,10000,-0.09675836563110352,0.08928831666707993,-8.903119305614382e-05,0.0057733203284442425
2,20000,-0.1191760003566742,0.09940536320209503,-0.00010130253212992102,0.006587115116417408
3,30000,-0.15069936215877533,0.1502639353275299,0.00010376628051744774,0.0073104375042021275
4,40000,-0.20767252147197723,0.19486503303050995,0.0003924509510397911,0.010319585911929607
5,50000,-0.30547159910202026,0.359447717666626,-0.00015693526074755937,0.013800571672618389
6,60000,-0.3979632258415222,0.2927796244621277,-0.0003383062721695751,0.015912948176264763
7,70000,-0.28969380259513855,0.24609297513961792,0.0002818539796862751,0.015142956748604774
8,80000,-0.19556684792041779,0.45333975553512573,0.00041184431756846607,0.01709325611591339
9,90000,-0.2247815579175949,0.5667509436607361,7.775212725391611e-05,0.01654657907783985
10,100000,-0.35832253098487854,0.4440728425979614,0.00023513768974225968,0.019818633794784546
