epoch,step,min,max,mean,std
1,10000,-0.0025852585677057505,0.0021387129090726376,-3.93758418795187e-05,0.0005356834153644741
2,20000,-0.003243817016482353,0.002561641624197364,-1.6400872482336126e-05,0.0006351835909299552
3,30000,-0.004354448057711124,0.0037120413035154343,2.9543572964030318e-05,0.0007394232670776546
4,40000,-0.005422075744718313,0.0043889316730201244,0.00010830481915036216,0.0009738278458826244
5,50000,-0.0066196508705616,0.009405448101460934,-7.169527088990435e-05,0.0012642079964280128
6,60000,-0.009782020002603531,0.008355174213647842,-0.00012696337944362313,0.0016008686507120728
7,70000,-0.007930487394332886,0.008304071612656116,6.92181711201556e-05,0.001385270501486957
8,80000,-0.005368753336369991,0.012903427705168724,0.00013657420640811324,0.0016704469453543425
9,90000,-0.005328746512532234,0.012823031283915043,3.0173934646882117e-05,0.0015034724492579699
10,100000,-0.009957010857760906,0.011682401411235332,0.00011097201786469668,0.001971007324755192
