epoch,step,min,max,mean,std
1,10000,-0.03918734937906265,0.04085171967744827,0.00011350985005265102,0.004177151247859001
2,20000,-0.037467196583747864,0.03408820182085037,-0.00024106772616505623,0.0037744101136922836
3,30000,-0.042817454785108566,0.03479095548391342,-9.263167157769203e-05,0.003545833518728614
4,40000,-0.045512862503528595,0.035810016095638275,-5.167766357772052e-05,0.004203067626804113
5,50000,-0.053243812173604965,0.05489041656255722,-0.00031881581526249647,0.004965309519320726
6,60000,-0.06632886081933975,0.057172831147909164,-9.166754898615181e-05,0.00580175593495369
7,70000,-0.06570503115653992,0.05846060439944267,-1.925020114867948e-05,0.0051650176756083965
8,80000,-0.05405857041478157,0.08851424604654312,0.00011524336878210306,0.005205051973462105
9,90000,-0.060642898082733154,0.06020636111497879,2.8957634640391916e-05,0.005197071935981512
10,100000,-0.06750939786434174,0.09058191627264023,0.00020810693968087435,0.005953828804194927
