epoch,step,min,max,mean,std
1,10000,-0.23170208930969238,0.04174678772687912,-0.0009646787657402456,0.009794383309781551
2,20000,-0.06576991826295853,0.06836811453104019,0.00015985059144441038,0.005602507386356592
3,30000,-0.04898611456155777,0.0604950413107872,0.0003490733215585351,0.0050160582177340984
4,40000,-0.04027516022324562,0.04582199826836586,-0.00021050623035989702,0.004787344951182604
5,50000,-0.041265424340963364,0.030525164678692818,-0.00029879502835683525,0.004875608254224062
6,60000,-0.07585372030735016,0.03159074857831001,-0.00034144133678637445,0.005755925551056862
7,70000,-0.042403899133205414,0.03704402968287468,0.000275893893558532,0.005980916321277618
8,80000,-0.04036037623882294,0.03531006723642349,-0.00041215139208361506,0.005550258792936802
9,90000,-0.05888359993696213,0.045218195766210556,0.00029516598442569375,0.006064319983124733
10,100000,-0.04319251328706741,0.0921161100268364,0.0008376054465770721,0.007389069069176912
