epoch,step,min,max,mean,std
1,10000,-0.165534108877182,0.030662622302770615,-0.0006230894941836596,0.009823085740208626
2,20000,-0.04730771481990814,0.04664802551269531,0.00018527507199905813,0.005527326837182045
3,30000,-0.04094807431101799,0.06189987063407898,0.00035555128124542534,0.004749990068376064
4,40000,-0.060341887176036835,0.07792531698942184,-0.00031918275635689497,0.005401122383773327
5,50000,-0.06831066310405731,0.05109037458896637,-0.00028063851641491055,0.005272704176604748
6,60000,-0.148868128657341,0.059602148830890656,-0.00032699733856134117,0.00650454917922616
7,70000,-0.09241172671318054,0.07926046848297119,2.616599522298202e-05,0.007668972481042147
8,80000,-0.06368712335824966,0.07142483443021774,5.439389497041702e-06,0.005781877785921097
9,90000,-0.0526382215321064,0.04335077479481697,-7.346469647018239e-05,0.005936664529144764
10,100000,-0.04451022297143936,0.10139438509941101,0.0011651666136458516,0.006831435952335596
