cust_id,loan,utility,finance,shopping,financial_services,health_and_care,home_lifestyle,transport_travel,leisure,public_services,system_dpst
109,0.00017617778448058506,0.0004276792277166787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,4.837012666136874e-05,0.0,0.0,0.0,0.0
111,0.006636352761482121,0.0010316372685907928,0.000632651642124061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.004212999721638004,0.0,0.0,0.0,0.0,5.970203528308874e-05,0.0
118,0.0,4.541956804317854e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0005281533901992382,0.0,0.0
123,0.0,0.0,0.0,0.001267992419032299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.00011322479722402639,0.0,0.0007817542367480586,0.0004392719133297777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0015314944587237922,0.003078392867152352,3.3219912579009574e-05,0.0,7.016064443766998e-05,0.0,0.0,0.0,0.0,0.0,0.0
131,0.00011192441042790845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,0.0027841624210164415,0.0,0.0,0.0,0.0010815289834806422,0.0,0.0,0.0,1.289021216339416e-05,0.0
134,0.00028306199306006596,0.0005992698278515718,0.00011195110539126226,0.0,0.0,0.0,0.002257272577530541,0.0,0.0,0.0,0.0
135,0.003153310602689135,0.0016056728900240218,0.0028991017707701654,0.001966406858368538,0.0,0.0,0.00034396534514751105,0.0,0.0,0.0,0.0
141,5.938640614400184e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.00849921657300161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.0,0.0,0.00011559366880555066,0.00014541519708569857,8.37087480730241e-05,0.00036050966116021405,0.0,0.0,0.0,0.0,0.0
146,0.0,0.0019966628438196285,0.0003422597763146487,8.429866497721656e-05,0.0,0.0,0.0008341159619827143,0.0,0.0,0.0,0.0
150,0.0,0.0,0.00013902533414315507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0.0,0.0,2.5592620650868978e-05,0.0,0.0,0.00020428880799078797,0.0,0.0,0.0,0.0,0.0
152,0.0,0.00126507621744615,0.0,0.015314257470861008,1.4292804799673957e-05,0.0,0.0,0.0,0.0,0.0,0.0
154,0.004281595707026558,0.0,8.304978144752393e-05,0.0,0.0,0.0,0.0024829998352835954,0.0,0.0016470046510160456,0.0,0.0
156,0.0,0.0,0.0001321139313310921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.0,0.002041576525628537,0.0001788377383734691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0.0011455479230461842,0.0,0.0,0.0,1.3825252046622921e-05,0.0,0.0,0.0,0.0,0.0,0.0
162,0.0017493231171112078,0.0,0.0008157564782683038,7.408869167072601e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.0,0.0,0.0,0.00025289599493164965,0.0,0.0,0.0004942996988110451,0.0,0.0,0.0,0.0
165,0.0,0.00792463272822176,0.0,0.0,0.0,0.0013459027349981326,0.0003267670778901355,0.0,0.0,0.0,0.0
168,8.491859791801979e-05,0.0,0.0,0.0,0.0,0.0010418729207530186,0.0,0.0,0.0,0.0,0.0
170,0.00015587657833831715,0.0002277740247864517,0.0,0.0,0.0,0.0019311300849482133,0.0,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0.00042149332488608277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0.0006625060286330983,0.0,0.0,0.0,0.0,0.0,0.00022357747434588218,0.0,0.0,0.0,0.0
180,0.0,0.0,0.00015429818895135473,2.388462174354469e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.00014153099653003298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0.0,0.0,0.00020430246236090887,7.235635410544421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0.0002797784739405692,1.0017549193466815e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,0.0002543515812279696,0.0,6.942961729013001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0.0,0.0,0.0,0.000351244437405069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,0.0,0.00013344878158076816,0.0,0.0,0.0,0.0,0.0,0.0,0.0027519571384065572,0.0,0.0
190,0.0,0.0,0.0,0.0021355661794228193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,0.0,0.0015201781164323794,1.2955765905813734e-05,1.0958826447038152e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,5.6612398612013195e-05,0.0023967186796353224,0.0010524068305030232,0.0,0.0,0.0,0.006449350221515832,0.0,0.0,0.0,0.0
195,0.0,0.0008033773926684582,0.0007699379138437049,0.0006512633860589826,9.112564332892632e-06,0.0019227181928544751,0.0,0.0,0.006532423510358999,0.0,0.0
197,0.0003505366125937661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,0.004856171358135477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009911894721430982,0.0
203,0.0,0.0,0.000434086258665547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,0.0,0.0,0.0,0.00012038787080162886,0.0,0.0006254448041833084,0.0,0.0
205,0.00012590597451311733,0.0,0.0,0.0,0.0,0.0,0.00011286362887652706,0.0,0.0,0.0,0.0
206,0.001059968092312376,0.0,6.228733608564295e-05,0.0,0.0,0.0,0.0,0.0002109893869056329,0.0020848160139443615,0.0,0.0
207,0.00015794859212751682,0.0013116578211957708,0.0,0.0,3.180845128075829e-05,0.0,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,4.169763426917282e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,4.528991888961055e-05,0.0,0.00012423084607609313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0.0,0.0008275948178436642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0.0,0.00028689760012629283,0.0,7.235635410544421e-05,0.0,0.0,0.0004525294072096942,0.0,0.0,0.0,0.0
216,0.0,0.0,0.00010672561314258405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,0.0016030282570369467,0.0007296554478503979,0.0006171898656751918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012618839275743757,0.0
220,0.0,0.0,4.609927268589159e-05,3.899375246296114e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0.0,0.0,0.0008967831670397661,0.0,0.0,0.0,0.0,0.0004437132854697917,0.0,1.289021216339416e-05,0.0
223,7.676641251788989e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,0.0,0.0005995002314830215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,5.6612398612013195e-05,0.0,0.0004111661799816594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,6.1028165703750227e-05,0.0,0.00021260744050566126,0.00025303649270661167,4.104259042203619e-06,0.0,0.0,2.344326521173699e-05,0.0,0.0,0.0
230,0.0,0.00032102739022843424,3.023012044689871e-05,2.5570595043089022e-05,5.435370082918307e-06,0.0,0.00016015886383430984,0.0,0.0,0.0,0.0
233,0.0,0.0,6.61059650366001e-05,0.0002669457724278524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,0.00044406765471263147,0.0009641540484490038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008400490207984251,0.0
239,0.000450634692951625,0.000400882283624155,0.00016123782868910982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0004517908110745302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0.0,0.0,0.0,4.214933248860828e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0.0,2.9476638501776103e-05,0.0,7.024888748101379e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0.0017323393975276038,0.000300741853111664,0.0007699296088655602,0.0008991857597569766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,0.0,0.0,0.00015862508256477071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,7.925735805681848e-05,0.0010968565226148585,0.0,0.0,0.0,0.0,0.00018918093983113108,0.0,0.0,0.0,0.0
252,0.0,0.0007139507310183799,0.0006198918737024634,0.0005147908723496172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,0.000639720104315749,0.002464387224437191,0.0,0.0,4.104259042203619e-06,0.0,0.0,0.0,0.0,0.0,0.0
264,0.0012458418823032406,0.0,0.0,0.0,0.0,0.0,0.001074891703585972,0.0,0.0,0.0,0.0
265,0.0,0.0,0.00039681185575626935,1.7140728545367367e-05,0.0,0.0,0.00017090778087016953,0.0,0.0,0.0,0.0
268,0.0,0.0007813688370904116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,0.0,0.0,6.087548980103504e-05,9.343102034974835e-06,0.0,0.0,0.0,0.0001302403622874277,0.0,0.0,0.0
272,0.0003161802462480937,0.0,0.00023303768674175215,0.00024278015513438367,0.0,0.0,0.0,0.0,0.011223954480405127,0.0,0.0
274,0.0010694082097809292,0.0001058203809051867,0.0004982986886851436,0.00042149332488608277,0.0,0.0,0.0007921951855428613,0.0,0.0,0.0,0.0
277,0.0,0.00020035098386933628,0.0,0.00018264710745063587,0.0,0.0,0.001074891703585972,0.0,0.0,0.0,0.0
278,9.520167400190587e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,0.00022644959444805278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,0.0,0.0010718777637009492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,0.0,0.0008014039354773451,0.000518911644440419,0.0,0.0,0.0,0.0,0.00025969928240113086,0.0,0.0,0.0
286,0.0,0.0,6.228733608564295e-05,0.0,8.208518084407238e-06,0.0,0.0,0.0,0.0,0.0,0.0
290,0.0,0.00029244231360487673,5.929754395353209e-05,8.429866497721656e-05,0.0,0.0006549258844410555,0.00032784196959372144,0.0,0.0,0.0,0.0
291,0.001059784102016887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,0.0,0.0006966153621390856,0.0,0.0,3.549629441905833e-06,0.0,0.0,0.0,0.0,0.0,0.0
293,0.0,0.0,0.0,0.002432718973467508,1.3177999303075406e-05,0.0,0.0,0.0,0.0,0.0,0.0
294,0.00141530996530033,6.93865544885479e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,0.0,0.0,0.0003685749300641112,9.581948252410281e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,0.0,0.0,0.00012656786692602647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,0.005536797317192323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,0.0,0.0004276792277166787,0.00029205286143836265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,0.002656253742875659,0.033910520976620236,0.0001328796503160383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,0.0,0.0,3.5379206896645196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,0.0,0.0,0.0,0.0,0.0,0.0,0.002182030158279523,0.0,0.0,0.0,0.0
311,0.0,0.0,0.0,0.0,0.0,0.0028287991412371464,0.0004299566814343888,0.0,0.0,0.0,0.0
312,0.0,0.0008268435016541542,0.00020529905973827917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9674534354654242e-05,0.0
317,0.0,3.780623065614376e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,0.0012454727694642903,0.00010901097032330586,3.737240165138577e-05,0.0,0.0,0.0,0.0,0.0,0.008014449720804914,0.0,0.0
322,0.0,0.0,0.0003494734803311807,0.00026750776352770054,0.0,0.0,0.0,0.0,0.001785992385279003,0.0,0.0
325,0.0,0.0009904501150818541,0.0,0.0008429866497721655,0.0,0.0,0.0003375159949259952,0.0,0.0,0.0,0.0
326,0.0,0.0,0.0,0.0,0.0,0.01922718192854475,0.0,0.0,0.0,0.0,0.0
328,0.0,0.0,0.0017257777804708053,0.0008345553782966943,0.0,0.0009253081303112161,0.0,0.0,0.0,0.0,0.0
330,0.0,0.0,1.6609956289504787e-05,0.0,6.107581158479224e-05,0.0,0.0,0.0,0.0,0.0,0.0
331,0.0,7.522678566833904e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,0.00045216435996212165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,0.0005943169606289145,0.0007377674542258472,0.0,0.0,0.0,0.0,0.04495508822990575,0.0,0.0,0.0,0.0
338,0.0,0.0,7.906339193804278e-05,0.0009272853147493821,0.0,0.0,0.0,3.3341532745581494e-05,0.0,0.0,0.0
346,0.0008593762109303603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,0.0,0.0,0.0,0.06540171424482384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,0.0008491859791801979,0.0004282151665985292,0.0007810898384964784,0.0002998981205674464,0.0,0.0,0.00042243243950928697,6.355729679626473e-05,0.0,0.0,0.0
349,0.0,0.0,0.0,1.6719235220481284e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,0.0014016097648362226,0.0005493223275729463,0.0006012538417500101,0.0002577909374113267,0.00010075584346777687,0.0,0.002579740088606333,0.0002578759173291069,0.002911793032808958,0.0243713206076636,0.0
354,0.0,0.001229979733846839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,0.007981562424201125,0.0,0.0010042230083027988,0.0,0.0,0.0,0.01687364996289259,0.0,0.0,0.0,0.0
359,2.4909455389285805e-05,0.00035278802994632085,0.00011360047405081008,7.024888748101379e-06,0.0,0.0,0.0,0.0,0.0,0.00020352966573780251,0.0
360,0.0,0.0,0.00048285142933590414,0.0004084270318146142,0.0,0.0,0.0027141015515545794,0.0,0.0,0.0,0.0
365,0.01358101041844142,0.0005425554730927594,0.0036794375172511003,0.00030164872284347324,0.0,0.0,0.0,0.012969856238031202,0.0,0.0,0.0
368,0.0021901072527043424,0.0019174340472484994,0.0005710502972331745,0.00048303135031945083,0.0,0.0,0.0,0.0,0.0019041319594025167,0.0,0.0
369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006879892846016393,6.716478969347483e-05,0.0
370,0.0,0.0008553584554333574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,0.0,0.0,4.285368722692235e-05,0.0,0.0,0.0,0.0,0.0,0.0019319295062551083,0.0,0.0
374,0.0005093983627108947,0.0,0.0,3.519469262798791e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,0.0,0.00037408533953163124,2.807082612926309e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,0.0,0.00016078166455514237,0.00022119478790733527,6.065288945110731e-05,0.0,0.0,0.0001612337555378958,0.0,0.0,0.0,0.0
378,0.0,0.0,4.966376930561931e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,0.0,0.0,0.0002823692569215814,0.0008292178678258868,2.2185184011911457e-05,0.0,0.0,0.0,0.0,0.0,0.0
381,0.00019007556221584818,0.0,0.00016609956289504786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,0.0,0.0016046010122603208,0.0,0.00014049777496202758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,0.00039911741021469305,0.0,5.2321362311940076e-05,0.00027829096775603616,0.0,0.001201698870534047,0.0,0.0,0.0,0.0,0.0
388,2.8476036501842635e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,0.0,0.0,2.227395138422592e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,0.00015877343477529386,0.0,9.965973773702872e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,0.0,0.0037565809475500556,0.0,7.024888748101379e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,0.0007699286211233794,0.0,0.00037288023073435086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,0.0,0.0,0.00021754890250178893,0.00017048702502767238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,0.0,0.00029184126065326876,0.0,5.6199109984811035e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,0.0,0.0004276792277166787,3.471314764943606e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,0.0,0.0,0.0,0.00028450799429810585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,0.0002547557937540594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,0.0,0.0,0.0,0.00021074666244304138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,0.0,0.0008416544481366948,0.0,0.0,3.358836859403395e-05,0.0,0.0,0.0,0.0,0.0,0.0
410,0.0,3.4300088438430373e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,0.0,0.0,6.777526564369534e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,0.0,0.0,5.9795842642217236e-06,0.0,0.0,0.0,0.0,0.0,0.0004945878523747341,0.0,0.0
420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.105889972134076e-06,0.0
421,0.00049773620859682,0.0,0.0008159674247131807,0.0007182976844488653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,0.00027873114456624694,0.0022404148595696594,0.00011129335112219787,4.706956456777848e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,0.008473841763695733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,0.0,0.00046506973008129357,0.0015486973754727656,0.0012008218378007033,0.0,0.0,0.0,0.0,0.032662117551794996,0.0,0.0
432,0.0,0.0,0.00018420441525060808,0.0,0.0,0.0,0.0,0.0,0.0009798635265538499,0.0,0.0
434,0.0003508836465972578,0.0014124393748566437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,0.0,0.0,0.0,0.0026554079467823216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,8.491859791801979e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,0.0,0.0007577574736414102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,0.0,0.0,0.0,9.834844247341931e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,5.520784500244915e-05,4.887562251492459e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,0.0,0.00021437555274018982,1.627775716371469e-05,4.559152797517795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,0.0,0.0,3.820289946586101e-05,3.231448824126635e-05,0.0,0.0,0.0,0.00010419228982994217,0.0,0.0,0.0
449,0.0007359611819561715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,0.0,0.00032156332911028473,0.0,0.0006884390973139352,1.1092592005955728e-05,0.004440277326623303,0.0,0.0,0.0,0.0,0.0
453,0.0,0.00018704266976581562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,0.0,0.00024197890954278764,0.0,0.0,0.0,0.0003821402408298269,0.0,0.0,0.0,0.0,0.0
457,8.491859791801979e-05,0.0007438831680084587,4.1524890723761964e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,0.037072215394442984,0.0049865456550731045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,0.0,0.004196221129003734,2.3087839242411654e-05,0.0,0.0,0.019956613142958917,0.0,0.0,0.03961018388146737,0.0,0.0
464,0.0,0.0008415542726447602,0.0,5.6199109984811035e-05,0.0,0.00036050966116021405,0.0,0.0,0.0,0.0,0.0
467,0.00013586975666883167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,0.0,0.0,0.00016609956289504786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,2.4319554195748627e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,0.0,0.0,0.0004278724740176433,0.0002214244933401555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,0.0,4.887562251492459e-05,3.639739721719184e-05,0.0001010361649084429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,0.0,0.0,0.0,0.0018264710745063586,0.0,0.0,0.0,0.0002604807245748554,0.0,0.0,0.0
484,0.0,0.0,0.0,0.0,7.76481440416901e-06,0.0,0.0,0.0,0.0,0.0,0.0
487,5.548015063977293e-05,0.0,0.0,0.0004095510140143104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,0.0014781497277596646,0.0017345536691725691,0.00016209324143801932,0.0035469506275813637,0.0,0.0,0.00043425624824873266,0.00010940190432143928,0.001785992385279003,0.0,0.0
489,0.0,0.0,0.0,0.0,0.000583559080249319,0.0,0.0,0.0,0.0,0.0,0.0
491,0.0,0.001530706560634713,0.0006959571685302506,0.0005539827266752748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,0.0,0.0,0.0,0.000702488874810138,8.319444004466797e-06,0.0014300216559355158,0.0,0.0,0.0,0.0,0.0
499,0.0,0.0008837632161714326,0.0003206552061688899,0.00011984460204260953,3.549629441905833e-06,0.0,0.001074891703585972,0.0,0.0,0.0,0.0
500,0.0,2.6796944092523728e-05,0.0003220770184272715,0.00013481183000931432,0.0,0.0002403397741068094,0.0,0.0,0.0,0.0,0.0
503,0.0,0.0,0.0,0.00028099554992405516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,0.002749438883239005,0.0,0.0006428053084038352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,0.0,0.0,0.0,0.00028099554992405516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,0.0003318024376450787,0.0009033875950414341,0.0010411486021299969,0.0006558745230332365,0.0,0.0,4.514545155061082e-05,0.0,0.0,0.0,0.0
508,0.00010116635631966758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,0.00022644959444805278,0.0,0.00024283756095256,2.6554079467823215e-05,0.0,0.0,0.0002740973844144229,0.0,0.0,0.0,0.0
512,0.00023822497335935152,0.0,0.00021493283438619193,0.0,0.0,0.0,0.0002192779075315383,0.0,0.0,0.0,0.0
517,3.962867902840924e-05,0.0,0.00027462237330815633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
