cust_id,loan,utility,finance,shopping,financial_services,health_and_care,home_lifestyle,transport_travel,leisure,public_services,system_dpst
664,0.0,885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,0.0,0.0,690885.88,687417.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,10588.81,0.0,968.6,968.6,0.0,0.0,0.0,0.0,577.0,0.0,0.0
670,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,0.0,0.0,186.1,93.05,0.0,0.0,0.0,0.0,0.0,707.0,0.0
673,7501.03,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,0.0,0.0,0.0,88070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,60765.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,53982.15,608.83,1929.16,1929.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,0.0,757.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,0.0,561.11,14610.0,9610.0,275600.0,0.0,22290.0,0.0,0.0,0.0,0.0
681,0.0,480.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,5715.67,0.0,11518.29,10718.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,14803.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,12856.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,0.0,0.0,0.0,0.0,83.0,0.0,634.0,0.0,0.0,0.0,0.0
695,0.0,160.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,8319.5,535.0,17470.0,17470.0,0.0,1270.0,0.0,0.0,0.0,0.0,0.0
697,0.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,0.0,0.0
698,0.0,0.0,3100.0,0.0,0.0,818.0,0.0,0.0,0.0,0.0,0.0
702,0.0,0.0,3945.0,0.0,0.0,79.0,1098.0,7050.0,55.0,0.0,0.0
703,0.0,0.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,0.0,0.0,0.0,410.0,0.0,487.0,0.0,0.0,0.0,0.0,0.0
707,211.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,0.0,919.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,0.0,1732.8600000000001,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,24543.67,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,1066508.01,0.0,0.0,0.0,15301.0,0.0,0.0,0.0,0.0,0.0,0.0
724,4000.0,1282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,3482.0,1084.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,0.0,0.0,3847.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,0.0,298.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,0.0,0.0,1047.2,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0
738,0.0,2614.0,1018.0,562.0,0.0,0.0,213.0,0.0,198.0,0.0,0.0
740,6368.44,1084.53,3498.2799999999997,373.87,3222.07,0.0,115.0,0.0,0.0,0.0,0.0
742,0.0,2347.58,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0
743,0.0,0.0,0.0,0.0,9718.0,0.0,0.0,0.0,0.0,0.0,0.0
746,0.0,1281.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,0.0,0.0,434.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,0.0,0.0,1655.0,1655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,11661.0,1740.68,569.0,769.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,0.0,0.0,286592.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,9009.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,0.0,0.0,0.0,0.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0
764,0.0,0.0,5324.89,5324.89,0.0,0.0,20.0,0.0,0.0,1000.0,0.0
765,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,0.0,849.86,491.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,0.0,640.93,7087.3099999999995,3244.31,0.0,0.0,154.0,0.0,68.0,0.0,0.0
770,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0
775,0.0,4874.36,200.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,0.0,266.96,0.0,0.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0
780,11700.16,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
782,0.0,734.86,843.9300000000001,0.0,3100.0,0.0,0.0,0.0,0.0,0.0,0.0
785,2000.0,249.74,747.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,0.0,1453.06,0.0,0.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0
790,1003.9300000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,0.0,0.0,893.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0
795,8764.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,1237.6,0.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,1305.25,0.0,0.0,0.0,0.0,660.0,0.0,41905.0,0.0,0.0,0.0
808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860.0,0.0,0.0,0.0
810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7903.0,0.0,0.0
811,0.0,0.0,238.46,0.0,756.0,0.0,0.0,0.0,0.0,0.0,0.0
813,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,6000.0,0.0,425.35,0.0,4100.0,925.0,0.0,0.0,0.0,0.0,0.0
816,41004.78999999999,0.0,0.0,0.0,2960.0,0.0,0.0,0.0,0.0,0.0,0.0
817,0.0,128.4,0.0,0.0,0.0,0.0,0.0,60.0,0.0,400.0,0.0
831,7762.5,2181.22,1555.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,0.0,1456.11,0.0,690.0,0.0,0.0,79.0,90.0,0.0,0.0,0.0
834,10600.0,0.0,14732.1,2619.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,2883.74,1193.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,5927.08,1877.5099999999998,11554.07,18753.39,0.0,0.0,462.0,0.0,200.0,0.0,0.0
838,5500.0,1088.8,3765.24,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0
841,50000.0,3530.86,0.0,0.0,112740.06000000001,0.0,0.0,0.0,0.0,0.0,0.0
844,0.0,1137.63,1782.3,0.0,740.0,0.0,196.0,720.75,0.0,0.0,0.0
847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7380.0,0.0
848,41156.14,0.0,3138.8599999999997,2112.0,0.0,0.0,0.0,0.0,363.0,0.0,0.0
851,16600.0,2630.48,255.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,64256.630000000005,165.58,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,0.0,1252.26,1855.0,2115.0,259285.0,0.0,260.0,0.0,2197.0,0.0,0.0
859,7692.76,1707.72,0.0,0.0,640.0,1074.0,0.0,0.0,0.0,0.0,0.0
860,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0
861,4837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,46329.63,32.1,0.0,0.0,0.0,2971.0,0.0,0.0,0.0,8872.0,0.0
864,3404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,6631.1,0.0,4866.04,4866.04,0.0,0.0,45.0,0.0,0.0,0.0,0.0
868,5300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,4500.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,0.0,747.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,2000.0,959.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,0.0,0.0,6054.23,0.0,0.0,0.0,10180.0,0.0,0.0,0.0,0.0
874,2349.0,428.0,6932.04,5432.04,0.0,0.0,0.0,0.0,0.0,1406.89,0.0
877,0.0,1493.72,0.0,17600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,2000.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0
882,430.0,0.0,13903.320000000002,11903.320000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,4042.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,5107.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,0.0,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,0.0,141.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,0.0,0.0,746.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,4025.0,369.77,8066.360000000001,2489.6,0.0,0.0,100.0,0.0,0.0,0.0,0.0
895,2784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,0.0,0.0,0.0,139.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
900,0.0,0.0,77.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,0.0,0.0,0.0,5800.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0
902,9047.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
907,17146.83,244.33,5096.92,4873.46,0.0,0.0,0.0,90.0,0.0,0.0,0.0
908,1000.0,1865.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,148248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0
915,0.0,0.0,0.0,14100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917,0.0,0.0,325.0,0.0,0.0,0.0,0.0,270.75,0.0,0.0,0.0
919,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
923,0.0,0.0,0.0,0.0,3114.0,7890.0,0.0,0.0,0.0,0.0,0.0
924,0.0,0.0,11212.42,2354.0,740.0,0.0,0.0,0.0,289.0,0.0,0.0
926,4219.4,792.0,319.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,0.0,0.0,0.0,0.0,2373.0,0.0,0.0,0.0,0.0,0.0,0.0
936,40336.0,0.0,200.0,0.0,39250.0,0.0,0.0,1190.0,776.0,0.0,0.0
937,0.0,0.0,373.43,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0
940,12000.0,2910.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,0.0,0.0,21850.12,1671.12,0.0,0.0,0.0,5958.5,1557.0,0.0,0.0
943,0.0,0.0,0.0,11200.0,0.0,0.0,1666.25,0.0,0.0,0.0,0.0
944,3000.0,3412.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,0.0,0.0,116.0,2526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,28404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954,0.0,2800.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,300.0,1495.86,2150.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957,1550.0,0.0,667.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,6537.04,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0
963,0.0,882.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0
966,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
969,20873.940000000002,15283.24,1656.25,0.0,12500.0,1083.0,0.0,0.0,587.0,0.0,0.0
970,0.0,0.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,0.0,0.0,0.0,515.0,11935.0,0.0,0.0,0.0,0.0,0.0,0.0
975,0.0,0.0,0.0,35000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0
978,0.0,75.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,0.0,34.24,725.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981,0.0,0.0,0.0,4000.0,0.0,2000.0,0.0,0.0,467.0,0.0,0.0
983,3200.0,1155.93,3299.81,1513.9,0.0,0.0,0.0,0.0,463.0,0.0,0.0
984,0.0,3042.38,0.0,4830.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0
985,24470.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,0.0,506.69000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,0.0,0.0,56.51,0.0,0.0,0.0,0.0,0.0,338.0,0.0,0.0
992,0.0,960.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,0.0,0.0,2459.67,2259.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,0.0,3391.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,24724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,5000.0,7054.48,0.0,900.0,2267.0,0.0,44001.55,0.0,0.0,1445.0,0.0
1009,0.0,0.0,988.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,0.0,0.0,2224.0,2224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,10261.63,0.0,2780.75,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
1015,25931.21,1065.72,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,0.0,0.0,2172.8,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0
1024,20889.09,130.33,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0
1026,2079.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,0.0,0.0,24400.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,0.0,0.0,861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,11000.0,1812.0900000000001,0.0,17596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,23204.74,789.41,0.0,5100.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0
1035,0.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,0.0,97.58,0.0,7158.0,0.0,0.0,0.0,0.0,970.0,0.0,0.0
1037,0.0,0.0,0.0,0.0,1431.6,0.0,0.0,0.0,0.0,0.0,0.0
1038,0.0,119.41,3897.25,469.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1039,0.0,0.0,1077.0,0.0,0.0,0.0,0.0,2030.0,0.0,0.0,0.0
1042,0.0,175.48,1495.86,0.0,8316.099999999999,0.0,0.0,0.0,0.0,0.0,0.0
1043,2611.0,1281.86,426.93,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,0.0,0.0,1426.02,1116.02,0.0,20.0,0.0,0.0,0.0,7.0,0.0
1049,0.0,0.0,4968.3099999999995,1243.0,0.0,0.0,54.0,0.0,60.0,0.0,0.0
1051,9723.380000000001,0.0,705.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,0.0,1892.9899999999998,38946.39,26792.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,0.0,0.0,1477.4,3326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,0.0,0.0,426.93,0.0,0.0,0.0,457.0,0.0,0.0,0.0,0.0
1057,481979.08,7531.35,266.43,0.0,301112.92,0.0,350.0,0.0,328.0,0.0,0.0
1063,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,0.0,0.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,15388.58,0.0,4323.79,4323.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,0.0,1493.72,0.0,0.0,37692.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,985.65,0.0,690.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,0.0,533.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,67537.92,1281.86,3937.0,2937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1075,0.0,32.1,338.0,189.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,9163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,0.0,0.0,440.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,80534.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,621.0,0.0,0.0
1084,50556.41,0.0,3681.2799999999997,1289.0,1728.0,0.0,663.0,0.0,0.0,0.0,0.0
1085,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,0.0,0.0,533.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,314323.0,293.4,0.0,0.0,49600.0,0.0,0.0,0.0,0.0,47311.23,0.0
1089,0.0,2356.38,1862.0,1862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,1469.82,0.0,640.93,0.0,100000.0,0.0,0.0,0.0,591.0,0.0,0.0
1095,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,10457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,20449.0,10000.0,0.0,202.0,4998.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,0.0,2910.27,900.0,0.0,0.0,80.0,0.0,0.0,2451.4,0.0,0.0
1103,0.0,0.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106,20956.07,0.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,0.0,0.0,360.0,360.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0
1109,6765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,0.0,0.0,373.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1118,0.0,20702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,0.0,0.0,0.0,540000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,2600.0,3822.94,5544.5,5544.5,30018.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,0.0,876.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1128,6558.0,534.38,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,0.0,0.0,0.0,0.0,0.0,0.0,63.03,0.0,0.0,0.0,0.0
1131,0.0,2223.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,0.0,0.0,211.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,0.0,0.0,4309.33,4309.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,0.0,9377.16,0.0,10000.0,0.0,0.0,0.0,483.0,0.0,0.0,0.0
1135,0.0,0.0,6417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,128712.0,0.0,0.0,0.0,10534174.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,0.0,428.0,158.0,7158.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0
1138,0.0,0.0,0.0,0.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,0.0,990.0,0.0,1090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1142,0.0,1553.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,0.0,0.0,324.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1145,2866.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,399.65,2429.97,0.0,9600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1147,0.0,0.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1148,5785.26,0.0,2000.0,0.0,0.0,2101.25,0.0,0.0,0.0,0.0,0.0
1149,0.0,0.0,435.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151,40204.619999999995,0.0,12923.27,11482.34,3585.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,0.0,746.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,0.0,0.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.0,0.0,0.0,0.0
1162,0.0,0.0,1770.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,0.0,0.0,0.0,2700.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0
1168,0.0,0.0,3144.04,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
1169,0.0,436.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,0.0,0.0,2520.0,1957.25,0.0,0.0,40.0,0.0,0.0,0.0,0.0
1171,1447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,3829.98,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175,0.0,0.0,0.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,0.0,0.0,1031.15,390.0,300192.0,1150.0,1355.0,0.0,1227.0,0.0,0.0
1179,2397.0,859.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,0.0,962.78,33339.46,18247.79,5740.200000000001,485.0,5309.0,0.0,0.0,0.0,0.0
1186,0.0,0.0,3075.0,0.0,0.0,1600.0,800.0,0.0,0.0,0.0,0.0
1188,6280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190,0.0,0.0,1118.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191,0.0,2416.48,1128.0,1128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,2497.5,0.0,4852.3,4852.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,0.0,2200.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0
1202,0.0,0.0,0.0,12200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,0.0,1121.1799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,557.0,2840.0,0.0,78200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,0.0,561.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1214,0.0,0.0,231.0,5061.0,640.0,0.0,0.0,99.0,0.0,0.0,0.0
1217,0.0,0.0,3391.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,3228.9,1070.0,4941.92,4028.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219,0.0,0.0,48368.27,48368.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,0.0,0.0,875.93,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,8620.0,318.86,992.0,115.5,0.0,0.0,0.0,0.0,66.0,0.0,0.0
1223,0.0,0.0,400.03,400.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,0.0,162.42,1869.42,908.02,780.0,0.0,122.0,0.0,0.0,0.0,0.0
1227,0.0,0.0,7899.78,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,0.0,699.17,496.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,0.0,542.78,0.0,0.0,0.0,2369.0,0.0,0.0,0.0,0.0,0.0
1232,1000.0,0.0,423.24,423.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,13000.0,639.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0
1243,0.0,0.0,2551.0,2551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244,0.0,0.0,328.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,0.0,480.43,1727.05,0.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,0.0,0.0,599.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,0.0,2779.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,0.0,0.0,76267.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,30536.69,0.0,1283.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,21185.51,393.76,3935.93,63873.0,0.0,0.0,404.0,0.0,108.0,0.0,0.0
1262,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,0.0,5095.91,2227.0,0.0,0.0,0.0,0.0,0.0,495.0,0.0,0.0
1270,17951.9,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0
