epoch,step,min,max,mean,std
1,10000,-0.04826871305704117,0.03924008458852768,0.004330368712544441,0.023853695020079613
2,20000,-0.12951502203941345,0.039970189332962036,-0.005910032894462347,0.047957807779312134
3,30000,-0.06813915073871613,0.04249592125415802,-0.0027019637636840343,0.030018873512744904
4,40000,-0.06796155869960785,0.04087905213236809,-0.0026239403523504734,0.03135555982589722
5,50000,-0.06847760826349258,0.06024373695254326,0.00500102061778307,0.0294013861566782
6,60000,-0.06414059549570084,0.06584092229604721,0.0001521790400147438,0.032714445143938065
7,70000,-0.0700932964682579,0.04266846925020218,0.00019986956613138318,0.03183215856552124
8,80000,-0.11733880639076233,0.03897559642791748,-0.004435381386429071,0.038117703050374985
9,90000,-0.09151837974786758,0.035363659262657166,-0.004596913233399391,0.039825014770030975
10,100000,-0.07803910970687866,0.03393997251987457,-0.006017561070621014,0.03657744079828262
11,110000,-0.060171909630298615,0.03248370438814163,0.002089782152324915,0.025663947686553
12,120000,-0.04831543564796448,0.044478267431259155,0.0011949933832511306,0.027620363980531693
13,130000,-0.07858283817768097,0.033455632627010345,-0.0015626322710886598,0.032797373831272125
14,140000,-0.03690560162067413,0.025591574609279633,0.0048726205714046955,0.0178714320063591
15,150000,-0.06225313991308212,0.04979339987039566,0.0018035345710814,0.028334403410553932
16,160000,-0.12981683015823364,0.07148154079914093,-0.006772017106413841,0.042520321905612946
17,170000,-0.11134183406829834,0.0336659774184227,-0.0012110451934859157,0.03454660251736641
18,180000,-0.06282082945108414,0.03294120728969574,0.003532404312863946,0.022103777155280113
19,190000,-0.07315050810575485,0.07203561067581177,-0.0016400617314502597,0.03036489151418209
20,200000,-0.06938976049423218,0.03677788004279137,0.004465098027139902,0.025301149114966393
