1,10000,0.14437313233501053
2,20000,0.13744365365240377
3,30000,0.13771404758748282
4,40000,0.1356513416535541
5,50000,0.14614224093922792
6,60000,0.13995223039982022
7,70000,0.13870941466362796
8,80000,0.13985611208263482
9,90000,0.13974315983768262
10,100000,0.14346524487869136
11,110000,0.1352493031934274
12,120000,0.14010803253843296
13,130000,0.1354426148910713
14,140000,0.1367132836821834
15,150000,0.1427614555620265
16,160000,0.13247376578055078
17,170000,0.13128185067294562
18,180000,0.13458790064132162
19,190000,0.13333564651499658
20,200000,0.1313915515378435
