1,10000,4.540418142461776
2,20000,4.5206669082164765
3,30000,4.508982907605171
4,40000,4.5037053213119504
5,50000,4.491254450893402
6,60000,4.485865726280212
7,70000,4.474661972975731
8,80000,4.463848331332207
9,90000,4.458522905492782
10,100000,4.448325851964951
11,110000,4.4383693805933
12,120000,4.4246396488428115
13,130000,4.417696492910385
14,140000,4.407087612128258
15,150000,4.394271850395203
16,160000,4.383021825170517
17,170000,4.37405941722393
18,180000,4.360984507107735
19,190000,4.351057630825043
20,200000,4.3367111649274825
