epoch,step,min,max,mean,std
1,10000,-0.050450682640075684,0.03924008458852768,0.0032571947667747736,0.024842845275998116
2,20000,-0.12447856366634369,0.039970189332962036,-0.00521801458671689,0.0470065101981163
3,30000,-0.07203666120767593,0.04141543433070183,-0.003544713370501995,0.031165294349193573
4,40000,-0.05349910259246826,0.04087905213236809,-0.0013662223936989903,0.0294355358928442
5,50000,-0.06245414912700653,0.05889822915196419,0.00522306002676487,0.02845088019967079
6,60000,-0.07749755680561066,0.06584092229604721,-0.0006338389357551932,0.03328380733728409
7,70000,-0.07544736564159393,0.040836021304130554,-0.0014917057706043124,0.0338410884141922
8,80000,-0.12936557829380035,0.0406523197889328,-0.005504978820681572,0.04059871286153793
9,90000,-0.0865563303232193,0.035363659262657166,-0.00397475203499198,0.038414813578128815
10,100000,-0.10096190869808197,0.03393997251987457,-0.008024351671338081,0.03943828120827675
11,110000,-0.05740813910961151,0.03248370438814163,0.00403321348130703,0.02373579703271389
12,120000,-0.05881119892001152,0.04714968800544739,-0.0010111592710018158,0.02972506545484066
13,130000,-0.06756027042865753,0.033455632627010345,-0.00018384511349722743,0.028918541967868805
14,140000,-0.047211483120918274,0.025506015866994858,0.005165609531104565,0.019803958013653755
15,150000,-0.05345785617828369,0.040327318012714386,0.0011462337570264935,0.026902366429567337
16,160000,-0.11672494560480118,0.07148154079914093,-0.007227006834000349,0.04009212553501129
17,170000,-0.11458548158407211,0.0336659774184227,-0.0014248330844566226,0.035443682223558426
18,180000,-0.055928461253643036,0.03294120728969574,0.0040128338150680065,0.020511388778686523
19,190000,-0.0656936913728714,0.07203561067581177,-0.00042217259760946035,0.03221803531050682
20,200000,-0.06487295031547546,0.039965398609638214,0.004741779528558254,0.02475837990641594
