epoch,step,min,max,mean,std
1,10000,-0.3621678650379181,0.20615269243717194,0.0008676131838001311,0.024430477991700172
2,20000,-0.6783368587493896,0.18684570491313934,-0.001294017885811627,0.029049193486571312
3,30000,-0.2284337282180786,0.11782339960336685,-0.00045100104762241244,0.014724510721862316
4,40000,-0.23092417418956757,0.12886957824230194,-0.00028601926169358194,0.013993555679917336
5,50000,-0.16432245075702667,0.17541639506816864,0.0009236432379111648,0.01246888842433691
6,60000,-0.3060118556022644,0.17996971309185028,-0.00011047204316128045,0.015108834952116013
7,70000,-0.1989896446466446,0.08506365865468979,-0.00021708366693928838,0.014023098163306713
8,80000,-0.3905338644981384,0.10044918954372406,-0.0008453847258351743,0.01844412088394165
9,90000,-0.24743598699569702,0.09313227236270905,-0.0006417240365408361,0.016967087984085083
10,100000,-0.2559517025947571,0.09084568172693253,-0.0013329401845112443,0.018249981105327606
11,110000,-0.1961154341697693,0.09486938267946243,0.000624056498054415,0.013132208026945591
12,120000,-0.20352810621261597,0.09862787276506424,-0.0001576356153236702,0.014563193544745445
13,130000,-0.21965351700782776,0.09554973244667053,-0.00010740181460278109,0.015877561643719673
14,140000,-0.12007731199264526,0.07626894861459732,0.0008266720687970519,0.011008977890014648
15,150000,-0.2666172981262207,0.24301455914974213,1.1036659088858869e-05,0.017166845500469208
16,160000,-0.5594420433044434,0.2572117745876312,-0.0014256865251809359,0.02317562885582447
17,170000,-0.35230553150177,0.11935392767190933,-0.00018901089788414538,0.017876962199807167
18,180000,-0.16892440617084503,0.12423781305551529,0.0007176818908192217,0.013123054057359695
19,190000,-0.23619809746742249,0.2661951780319214,-3.828108310699463e-05,0.021399280056357384
20,200000,-0.29204893112182617,0.13723152875900269,0.0009689757716841996,0.01729908213019371
