1,10000,2.924464464902878
2,20000,2.9169106879711153
3,30000,2.909996530866623
4,40000,2.9075025196552278
5,50000,2.899421321058273
6,60000,2.8963749910593033
7,70000,2.8884127907514574
8,80000,2.881120213723183
9,90000,2.877528721499443
10,100000,2.8701230882406237
11,110000,2.8636220999479294
12,120000,2.854241541004181
13,130000,2.8498826586723327
14,140000,2.8425684865474703
15,150000,2.8334240772485733
16,160000,2.825916694188118
17,170000,2.8199287272930147
18,180000,2.810447906136513
19,190000,2.804320312166214
20,200000,2.7941677181243896
