epoch,step,min,max,mean,std
1,10000,-0.010919800028204918,0.007322011515498161,-0.00019395632261876017,0.001753707998432219
2,20000,-0.014658738858997822,0.009703963063657284,-0.0002158061251975596,0.002781791379675269
3,30000,-0.009200849570333958,0.009336734190583229,-2.0978488464606926e-05,0.0016936894971877337
4,40000,-0.009330165572464466,0.004965396597981453,-0.00010879011097131297,0.0016978333005681634
5,50000,-0.010562450625002384,0.010852359235286713,0.00010455659503350034,0.002381210681051016
6,60000,-0.0048354011960327625,0.012590463273227215,0.00037506665103137493,0.0024108809884637594
7,70000,-0.017012272030115128,0.004849241580814123,-0.00031124407541938126,0.0023380997590720654
8,80000,-0.009084486402571201,0.03307618200778961,0.0002775260654743761,0.004334517288953066
9,90000,-0.011467011645436287,0.027299076318740845,0.0002990344073623419,0.003854933427646756
10,100000,-0.02015223726630211,0.030419588088989258,0.00015174182772170752,0.004290624521672726
11,110000,-0.012951552867889404,0.009751422330737114,-8.592921949457377e-05,0.001980382716283202
12,120000,-0.014095542952418327,0.018702112138271332,0.00020952208433300257,0.00340847996994853
13,130000,-0.014748548157513142,0.024212472140789032,0.00010559097427176312,0.0034007644280791283
14,140000,-0.009025167673826218,0.012145056389272213,-3.973014827352017e-06,0.0024064660537987947
15,150000,-0.011412084102630615,0.020733673125505447,0.00019976336625404656,0.0035432297736406326
16,160000,-0.032327208667993546,0.023762239143252373,-0.00020167964976280928,0.005174827761948109
17,170000,-0.026073206216096878,0.017819106578826904,-0.0005890497704967856,0.004878779407590628
18,180000,-0.013443955220282078,0.02001064456999302,0.00014385687245521694,0.0033691388089209795
19,190000,-0.03393978998064995,0.02587415836751461,2.00031790882349e-05,0.00583593500778079
20,200000,-0.02140164002776146,0.015341922640800476,6.747067527612671e-05,0.004100073128938675
