epoch,step,min,max,mean,std
1,10000,-0.024084148928523064,0.018311232328414917,0.00012995203724130988,0.006086717825382948
2,20000,-0.02485707215964794,0.02223789505660534,-0.00014624869800172746,0.009080907329916954
3,30000,-0.025023652240633965,0.030622899532318115,0.00031359208514913917,0.010003764182329178
4,40000,-0.039282940328121185,0.03586139529943466,0.00014438238576985896,0.013210800476372242
5,50000,-0.03821788355708122,0.03762389346957207,-0.00024084709002636373,0.013524132780730724
6,60000,-0.04474828392267227,0.03193822130560875,0.0006381418206728995,0.012554772198200226
7,70000,-0.03626137599349022,0.0391414649784565,-0.0008117377292364836,0.013179468922317028
8,80000,-0.05245392397046089,0.0638793408870697,0.00017052891780622303,0.015561842359602451
9,90000,-0.043543651700019836,0.05019544064998627,-0.0012444702442735434,0.014435655437409878
10,100000,-0.06355472654104233,0.03699029982089996,0.0006202668882906437,0.01565360277891159
