epoch,step,min,max,mean,std
1,10000,-0.04399293661117554,0.04681461304426193,-2.7916137241845718e-06,0.005719996057450771
2,20000,-0.0578446239233017,0.049838945269584656,3.965491941926302e-06,0.009110582061111927
3,30000,-0.06386265158653259,0.05721321329474449,1.0077418437504093e-06,0.010056035593152046
4,40000,-0.08618950843811035,0.08576728403568268,-1.252852484867617e-06,0.012555976398289204
5,50000,-0.07245923578739166,0.0732012689113617,4.0957370828209605e-08,0.011605403386056423
6,60000,-0.07029041647911072,0.0811120793223381,-2.0246347958163824e-06,0.012821052223443985
7,70000,-0.07717271149158478,0.07716142386198044,3.645240667538019e-06,0.01378796435892582
8,80000,-0.09814288467168808,0.10325566679239273,7.465149337804178e-06,0.014364242553710938
9,90000,-0.1265597641468048,0.14792615175247192,5.1004944907617755e-06,0.014545188285410404
10,100000,-0.09995628893375397,0.09315337240695953,3.3717881251504878e-06,0.015063624829053879
