epoch,step,min,max,mean,std
1,10000,-0.018740132451057434,0.02077559009194374,0.0005018315860070288,0.007625137455761433
2,20000,-0.028015675023198128,0.023243211209774017,0.0001229006447829306,0.010059733875095844
3,30000,-0.0257929265499115,0.026663746684789658,0.0005304344231262803,0.009584208950400352
4,40000,-0.0278867669403553,0.028487594798207283,-2.090688212774694e-06,0.011035134084522724
5,50000,-0.04565912485122681,0.03514270484447479,-0.0010511138243600726,0.014652968384325504
6,60000,-0.0334051139652729,0.03572123870253563,-0.00040404117316938937,0.011776001192629337
7,70000,-0.02463999018073082,0.029320942237973213,-0.0002543193113524467,0.010770665481686592
8,80000,-0.036332372575998306,0.04226453974843025,-0.0011526508023962379,0.013261587359011173
9,90000,-0.03535718843340874,0.03065468557178974,-0.0009056647541001439,0.011950724758207798
10,100000,-0.028330650180578232,0.04179332032799721,-9.823688742471859e-05,0.01229907851666212
