epoch,step,min,max,mean,std
1,10000,-0.059351880103349686,0.07258819788694382,0.0003143339999951422,0.009334721602499485
2,20000,-0.09265536069869995,0.09049683809280396,7.060814823489636e-05,0.015507003292441368
3,30000,-0.1000441163778305,0.0971677303314209,0.0005125864990986884,0.01687624864280224
4,40000,-0.11818388104438782,0.13031692802906036,7.224545697681606e-06,0.021312182769179344
5,50000,-0.1274825781583786,0.17628763616085052,-0.0010835251305252314,0.023892326280474663
6,60000,-0.18488983809947968,0.18916425108909607,-0.0004188327002339065,0.022847086191177368
7,70000,-0.13514037430286407,0.16805973649024963,-0.00026371373678557575,0.022618548944592476
8,80000,-0.2568826377391815,0.1894543468952179,-0.0014146184548735619,0.027297968044877052
9,90000,-0.17702524363994598,0.18628746271133423,-0.0010861629853025079,0.025469182059168816
10,100000,-0.16016089916229248,0.16189953684806824,-0.00015434937085956335,0.0266882237046957
