epoch,step,min,max,mean,std
1,10000,-0.1046837866306305,0.05517541989684105,0.0018938659923151135,0.033680520951747894
2,20000,-0.07549002021551132,0.06355524808168411,-0.004223449155688286,0.037893202155828476
3,30000,-0.06746523082256317,0.07229850441217422,0.002540349727496505,0.032869916409254074
4,40000,-0.10008295625448227,0.035932425409555435,-0.005132210440933704,0.03445146605372429
5,50000,-0.23136423528194427,0.09358707070350647,0.0005163445603102446,0.06313862651586533
6,60000,-0.16132132709026337,0.0741375982761383,8.745228842599317e-05,0.043734110891819
7,70000,-0.06283912062644958,0.06749755144119263,0.0010556807974353433,0.032137710601091385
8,80000,-0.11332523077726364,0.0569780096411705,0.0011217457940801978,0.038948241621255875
9,90000,-0.09981614351272583,0.07903465628623962,0.0020731717813760042,0.03590359538793564
10,100000,-0.10096554458141327,0.04536232724785805,-0.002110864967107773,0.03501436859369278
