epoch,step,min,max,mean,std
1,10000,-0.26244375109672546,0.35059794783592224,0.00024079412105493248,0.017403388395905495
2,20000,-0.1298559010028839,0.12015926092863083,2.2272879505180754e-05,0.009818337857723236
3,30000,-0.11794450879096985,0.11476356536149979,5.580012657446787e-05,0.007789035327732563
4,40000,-0.04713534563779831,0.05685896798968315,-5.872265683137812e-05,0.0037686300929635763
5,50000,-0.026149356737732887,0.02499316819012165,-5.890211923542665e-06,0.0016341496957466006
6,60000,-0.03756580874323845,0.03659417852759361,1.701502151263412e-05,0.0025405329652130604
7,70000,-0.017233334481716156,0.03164216876029968,-8.705226719030179e-06,0.0015917846467345953
8,80000,-0.022575438022613525,0.010597464628517628,-4.158172487223055e-06,0.0009044707985594869
9,90000,-0.018212320283055305,0.02566698007285595,3.0473074730252847e-05,0.0018608056707307696
10,100000,-0.025003595277667046,0.019813422113656998,-9.743510418047663e-06,0.0015527131035923958
11,110000,-0.05351867899298668,0.028797730803489685,-2.0704726921394467e-05,0.0024219730403274298
12,120000,-0.020273614674806595,0.04048263654112816,2.21563514060108e-05,0.0017211508238688111
13,130000,-0.019168272614479065,0.03199305012822151,6.691621820209548e-06,0.0016338825225830078
14,140000,-0.009091690182685852,0.019430285319685936,5.843109647685196e-06,0.0008802100201137364
15,150000,-0.01707261987030506,0.010885970667004585,-1.9574756151996553e-05,0.0011758742621168494
16,160000,-0.020583242177963257,0.017221007496118546,-4.144095328229014e-06,0.0011779904598370194
17,170000,-0.02558278851211071,0.024895967915654182,5.744991085521178e-06,0.0016767759807407856
18,180000,-0.022764302790164948,0.01242997869849205,-5.884582606086042e-06,0.001054340973496437
19,190000,-0.01034620776772499,0.022475484758615494,-3.2685045425751014e-06,0.0010086281690746546
20,200000,-0.035105496644973755,0.025348681956529617,9.793960998649709e-06,0.0018974855775013566
