epoch,step,min,max,mean,std
1,10000,-0.07641403377056122,0.07197639346122742,-0.007156497333198786,0.04779698699712753
2,20000,-0.14998045563697815,0.0650300607085228,0.0015762196853756905,0.06407544016838074
3,30000,-0.10128192603588104,0.07578194886445999,-0.0030240800697356462,0.057787179946899414
4,40000,-0.07935716211795807,0.0982113629579544,0.003869152395054698,0.055409908294677734
5,50000,-0.09035125374794006,0.05413736775517464,0.003690753597766161,0.04183245077729225
6,60000,-0.07643178850412369,0.10480142384767532,-0.0032816913444548845,0.051121994853019714
7,70000,-0.0880875363945961,0.069658562541008,-0.002165605779737234,0.04643404111266136
8,80000,-0.08676078915596008,0.039545755833387375,0.0018103381153196096,0.04192332923412323
9,90000,-0.04852024093270302,0.0660245418548584,-0.00760795921087265,0.037844154983758926
10,100000,-0.05759130418300629,0.07595572620630264,0.005524334032088518,0.04315517470240593
11,110000,-0.06974811851978302,0.037169672548770905,-0.00553510244935751,0.03767867758870125
12,120000,-0.0611213855445385,0.0668148621916771,-0.006462563760578632,0.04168928042054176
13,130000,-0.051595285534858704,0.0816778764128685,0.006035245954990387,0.03707771375775337
14,140000,-0.06318225711584091,0.06566181778907776,-0.0013298623962327838,0.04103555902838707
15,150000,-0.07649645209312439,0.103966124355793,0.00010120942897628993,0.04900481551885605
16,160000,-0.08238866925239563,0.0729670375585556,-0.0020852498710155487,0.04728096351027489
17,170000,-0.1049116849899292,0.09596379846334457,-0.0019179194932803512,0.06901086866855621
18,180000,-0.07647585868835449,0.06656681001186371,0.002941699232906103,0.041753362864255905
19,190000,-0.05714918300509453,0.06787587702274323,0.0049561853520572186,0.040641579777002335
20,200000,-0.08334916830062866,0.07971013337373734,0.0007383525371551514,0.053748685866594315
