epoch,step,min,max,mean,std
1,10000,-0.1692110300064087,0.1745832860469818,-0.00023188101476989686,0.015828678384423256
2,20000,-0.12363846600055695,0.11356130242347717,-0.00024161141482181847,0.009217829443514347
3,30000,-0.10353119671344757,0.15742801129817963,8.637818973511457e-05,0.007208953611552715
4,40000,-0.07508872449398041,0.06323475390672684,3.21412953780964e-05,0.003300233045592904
5,50000,-0.03200210630893707,0.032126300036907196,1.0428890163893811e-05,0.0014541022246703506
6,60000,-0.05013631284236908,0.05983760580420494,5.7308105169795454e-05,0.0022309464402496815
7,70000,-0.05061992257833481,0.0203466285020113,-2.9774733775411732e-05,0.0013868474634364247
8,80000,-0.024007990956306458,0.005803459323942661,-3.0517170671373606e-05,0.0005695531726814806
9,90000,-0.04695364460349083,0.028633447363972664,-2.9589746191049926e-05,0.0013861926272511482
10,100000,-0.005761534441262484,0.03922698646783829,7.041134085739031e-05,0.0012647990370169282
11,110000,-0.06083483248949051,0.006686695385724306,-8.799882198218256e-05,0.0015499168075621128
12,120000,-0.031247450038790703,0.03063768707215786,6.540161848533899e-06,0.0011411714367568493
13,130000,-0.03706671670079231,0.02434912882745266,-6.006490366416983e-06,0.0010899481130763888
14,140000,-0.019793231040239334,0.009037280455231667,-5.5629125199629925e-06,0.0005652426625601947
15,150000,-0.0021546350326389074,0.02673289366066456,5.156121187610552e-05,0.0008822499657981098
16,160000,-0.01926591619849205,0.02100381627678871,-5.907651939196512e-06,0.0007162245456129313
17,170000,-0.03240665793418884,0.025462573394179344,4.043404260301031e-07,0.0010229635518044233
18,180000,-0.013051238842308521,0.023751450702548027,5.5953960327315144e-06,0.0006442290614359081
19,190000,-0.025111524388194084,0.010063594207167625,-1.2733308722090442e-05,0.0006464653415605426
20,200000,-0.025670234113931656,0.03777259960770607,-3.288754669483751e-06,0.0011827113339677453
