epoch,step,min,max,mean,std
1,10000,-0.1820388287305832,0.2325434684753418,0.00021367626322899014,0.014801531098783016
2,20000,-0.10031601041555405,0.11278092861175537,0.0002670900721568614,0.008589458651840687
3,30000,-0.1539207547903061,0.1432335525751114,-0.0002001004759222269,0.011335451155900955
4,40000,-0.04292425140738487,0.04934363439679146,1.4500954421237111e-05,0.0037882181350141764
5,50000,-0.05260661616921425,0.04725006967782974,1.4025036762177479e-05,0.0043828170746564865
6,60000,-0.029137440025806427,0.01705493964254856,-3.0036355383344926e-05,0.0015955884009599686
7,70000,-0.05715975910425186,0.02764960005879402,-6.571439007529989e-05,0.002660301746800542
8,80000,-0.018979791551828384,0.025146132335066795,3.238144927308895e-05,0.0013482075883075595
9,90000,-0.029826700687408447,0.016715388745069504,-5.065221557742916e-05,0.0015698880888521671
10,100000,-0.017400935292243958,0.0309031680226326,2.9687982532777824e-05,0.0013979867799207568
11,110000,-0.026242194697260857,0.0338996946811676,3.906364509020932e-05,0.0018428969196975231
12,120000,-0.01281558908522129,0.01803487353026867,-6.070285508030793e-06,0.0013797598658129573
13,130000,-0.013780096545815468,0.02194114588201046,2.8532314900076017e-05,0.0012935695704072714
14,140000,-0.053125880658626556,0.02378622069954872,-4.410857582115568e-05,0.0024957158602774143
15,150000,-0.021873299032449722,0.023971788585186005,-4.4043659386261425e-07,0.0012922013411298394
16,160000,-0.026638412848114967,0.04429260268807411,4.916976467939094e-05,0.0015220121713355184
17,170000,-0.023768829181790352,0.03363475203514099,2.3436366973328404e-05,0.0017456270288676023
18,180000,-0.012139146216213703,0.020832397043704987,1.761576277203858e-05,0.00089313491480425
19,190000,-0.1114693135023117,0.0783945843577385,-8.412439638050273e-05,0.004623414017260075
20,200000,-0.01200009323656559,0.025488615036010742,8.021701432880946e-06,0.0010997047647833824
