epoch,step,min,max,mean,std
1,10000,-0.014425237663090229,0.012400469742715359,2.0098021195735782e-05,0.0031692420598119497
2,20000,-0.007261394057422876,0.011786077171564102,4.875245213042945e-05,0.0017205445328727365
3,30000,-0.012093775905668736,0.015680385753512383,-4.731132503366098e-05,0.002099242527037859
4,40000,-0.004950042348355055,0.005636138375848532,-3.2360447221435606e-05,0.0006283460534177721
5,50000,-0.00668150931596756,0.005752152763307095,2.414890332147479e-08,0.0007255161763168871
6,60000,-0.0020511718466877937,0.005169668234884739,1.119755415857071e-05,0.00036266949609853327
7,70000,-0.00945349968969822,0.0,-4.1970906750066206e-05,0.0005929713952355087
8,80000,0.0,0.003860024269670248,2.8318654585746117e-05,0.0002828350116033107
9,90000,-0.004740135744214058,0.004744969308376312,-5.2695713748107664e-06,0.00042760869837366045
10,100000,0.0,0.003684411756694317,2.8657053917413577e-05,0.0002996456460095942
11,110000,0.0,0.0050792689435184,4.287024785298854e-05,0.0004463076766114682
12,120000,-0.004693676717579365,0.0009316529612988234,-2.3323613277170807e-05,0.0003285753191448748
13,130000,-0.0026697719004005194,0.003069558646529913,2.8525569177872967e-06,0.0002550811623223126
14,140000,-0.005266938358545303,0.00047540964442305267,-1.966005402209703e-05,0.00033044052543118596
15,150000,-0.0024819697719067335,0.0006640679785050452,-1.3010549082537182e-05,0.0001858929608715698
16,160000,-0.0010012229904532433,0.003344105090945959,1.4845394616713747e-05,0.00023596118262503296
17,170000,-0.00228385953232646,0.00513579323887825,1.1294383511994965e-05,0.00035112141631543636
18,180000,-0.0013751409715041518,0.0018738588551059365,5.349367711460218e-06,0.00015503512986470014
19,190000,-0.009966975077986717,0.0040938775055110455,-2.9589718906208873e-05,0.0006811428465880454
20,200000,-0.0018767912406474352,0.001165922498330474,-9.796917765925173e-06,0.0001777338911779225
