epoch,step,min,max,mean,std
1,10000,-0.10612977296113968,0.04361008107662201,-0.0014508378226310015,0.04224872216582298
2,20000,-0.10126861929893494,0.05297313630580902,-0.001280490425415337,0.04037528485059738
3,30000,-0.07813647389411926,0.043783772736787796,-0.001035276334732771,0.030632877722382545
4,40000,-0.04853776842355728,0.035596758127212524,0.0017051100730895996,0.026219885796308517
5,50000,-0.0655372142791748,0.04417411610484123,0.004502420779317617,0.0341370664536953
6,60000,-0.13047805428504944,0.03881125524640083,0.006369635462760925,0.04153461381793022
7,70000,-0.14799505472183228,0.05010906606912613,0.0016599807422608137,0.04081703722476959
8,80000,-0.09501798450946808,0.058674462139606476,-0.00031564992968924344,0.04115141183137894
9,90000,-0.08069044351577759,0.055799297988414764,0.00199083611369133,0.0372423380613327
10,100000,-0.10884969681501389,0.042542725801467896,0.0032926597632467747,0.036794956773519516
11,110000,-0.13112550973892212,0.04940052703022957,-0.007400298025459051,0.05058933421969414
12,120000,-0.07585150748491287,0.05790238082408905,0.006281515583395958,0.043433237820863724
13,130000,-0.11800524592399597,0.055574752390384674,0.00671336380764842,0.03873724490404129
14,140000,-0.06403298676013947,0.04237981513142586,0.004268254619091749,0.02618429623544216
15,150000,-0.057811178267002106,0.06817062944173813,0.0058203828521072865,0.031947650015354156
16,160000,-0.07509862631559372,0.044922199100255966,0.0015567223308607936,0.032923176884651184
17,170000,-0.16989043354988098,0.0692133903503418,-0.0007153719780035317,0.050270263105630875
18,180000,-0.08391480892896652,0.05576283484697342,0.004684551153331995,0.03226840868592262
19,190000,-0.0933627039194107,0.05340014770627022,-0.00026815402088686824,0.035347383469343185
20,200000,-0.06784901022911072,0.04701674357056618,0.0009183937800116837,0.03440401330590248
