1,10000,2.9203137119054796
2,20000,2.904188901591301
3,30000,2.888053818464279
4,40000,2.872617956709862
5,50000,2.8556037636995315
6,60000,2.832987444329262
7,70000,2.81340942864418
8,80000,2.7936323643684386
9,90000,2.77510738260746
10,100000,2.7585191049337388
11,110000,2.7429808485746383
12,120000,2.7268009750843047
13,130000,2.7157700232982633
14,140000,2.702366737031937
15,150000,2.693391708922386
16,160000,2.685789983320236
17,170000,2.6768984949588774
18,180000,2.6705260808229445
19,190000,2.661024133563042
20,200000,2.6540026266336443
