1,10000,0.0784642344600521
2,20000,0.07563653009366245
3,30000,0.07702323893010617
4,40000,0.07764934963062406
5,50000,0.07763757493700832
6,60000,0.07864248668253422
7,70000,0.07927034637508913
8,80000,0.07991824420336634
9,90000,0.08101800960376859
10,100000,0.08201704596895724
11,110000,0.08347009686399251
12,120000,0.08422930742707103
13,130000,0.08492546550743282
14,140000,0.08592414213865995
15,150000,0.08693521365802735
16,160000,0.08732675421796739
17,170000,0.0875962522495538
18,180000,0.08808110014218837
19,190000,0.08892096278686076
20,200000,0.08943774303756655
