epoch,step,min,max,mean,std
1,10000,-0.08717670291662216,0.04470006376504898,0.004164581652730703,0.03511154279112816
2,20000,-0.07422879338264465,0.06914903968572617,-0.005227513611316681,0.0383395180106163
3,30000,-0.06285353004932404,0.04772254824638367,-0.00044535857159644365,0.03017721325159073
4,40000,-0.07847237586975098,0.039799850434064865,-0.0038954196497797966,0.031440842896699905
5,50000,-0.06941169500350952,0.0701061487197876,0.0008322829962708056,0.037870027124881744
6,60000,-0.0640018880367279,0.08738314360380173,-0.0016589331207796931,0.037508636713027954
7,70000,-0.08435876667499542,0.048142969608306885,0.0018016868270933628,0.04006263613700867
8,80000,-0.07858742773532867,0.04571021720767021,0.00010469160042703152,0.03363115340471268
9,90000,-0.11864657700061798,0.0518152192234993,-0.0012138355523347855,0.05136370286345482
10,100000,-0.06371709704399109,0.034352462738752365,-0.00013427622616291046,0.02884276956319809
