epoch,step,min,max,mean,std
1,10000,-0.006480222102254629,0.006576661951839924,-4.064944732817821e-06,0.0014855887275189161
2,20000,-0.0030566295608878136,0.0035080253146588802,-3.328665115986951e-05,0.0008967118337750435
3,30000,-0.001399658271111548,0.001989278942346573,2.1761874450021423e-05,0.00043606790131889284
4,40000,-0.0019381179008632898,0.0028953300788998604,2.5470917535130866e-05,0.0006469015497714281
5,50000,-0.0007159714587032795,0.0008422475075349212,1.1713236744981259e-05,0.00020726969523821026
6,60000,-0.0006766800070181489,0.0007418447639793158,2.8742983886331785e-06,0.00021204371296335012
7,70000,-0.0004035681195091456,0.00033911981154233217,-3.866341558023123e-07,9.842692088568583e-05
8,80000,-0.0003359781694598496,0.0007755989790894091,1.0862741874007042e-05,0.00014078726235311478
9,90000,-0.0010505921673029661,0.0018020544666796923,2.413610855001025e-05,0.0003461544984020293
10,100000,-0.00031126607791520655,0.0003720413660630584,5.214980319578899e-06,9.34838826651685e-05
11,110000,-0.0008640012238174677,0.0010729185305535793,1.5910893125692382e-05,0.00024151256366167217
12,120000,-0.0005046926089562476,0.00031257118098437786,-1.3133872926118784e-05,0.00010941866639768705
13,130000,-0.0002236172294942662,0.0004470176063477993,1.3807535651721992e-05,9.295574272982776e-05
14,140000,-0.00043469853699207306,0.001065023709088564,1.0854975698748603e-05,0.00015808866010047495
15,150000,-0.0009281691163778305,0.001353718456812203,2.7526170015335083e-05,0.0002715754962991923
16,160000,-0.0006033133249729872,0.000537460611667484,3.965693395002745e-06,0.0001440179767087102
17,170000,-0.0006441150326281786,0.0013025254011154175,2.262405541841872e-05,0.00022627049474976957
18,180000,-0.0006812785286456347,0.001067167380824685,1.379023160552606e-05,0.0002013052289839834
19,190000,-0.0002286517119500786,0.00042231602128595114,8.987288310891017e-06,7.802040636306629e-05
20,200000,-0.0016087825642898679,0.0015673136804252863,-2.5397062927368097e-05,0.0002969048509839922
