epoch,step,min,max,mean,std
1,10000,-0.12371543049812317,0.08044582605361938,-0.0076529523357748985,0.06623499095439911
2,20000,-0.04911410063505173,0.07562010735273361,0.0012904901523143053,0.049264900386333466
3,30000,-0.07500053942203522,0.07170634716749191,0.002002290217205882,0.040828246623277664
4,40000,-0.10892642289400101,0.07135239988565445,0.006020558997988701,0.06691927462816238
5,50000,-0.043102703988552094,0.04399024695158005,0.004246083553880453,0.02624267153441906
6,60000,-0.08054323494434357,0.06720083951950073,0.004260645247995853,0.045032650232315063
7,70000,-0.07571959495544434,0.06754671037197113,-0.0016721978317946196,0.049630019813776016
8,80000,-0.06638919562101364,0.07324911653995514,0.001387548865750432,0.049892570823431015
9,90000,-0.052948515862226486,0.08034661412239075,0.005687869619578123,0.038496535271406174
10,100000,-0.0941176488995552,0.05520201846957207,-0.004271339159458876,0.043591972440481186
11,110000,-0.14727093279361725,0.10524240881204605,0.001682010479271412,0.06277678161859512
12,120000,-0.19808387756347656,0.09646178781986237,0.004733677953481674,0.08679524809122086
13,130000,-0.0506046786904335,0.048763856291770935,0.004009001888334751,0.03728055581450462
14,140000,-0.07713837176561356,0.07773947715759277,0.0013927726540714502,0.04335737228393555
15,150000,-0.061016976833343506,0.10196200013160706,0.008484303019940853,0.05065062642097473
16,160000,-0.053691234439611435,0.06817121058702469,-0.0012981847394257784,0.037463389337062836
17,170000,-0.14037293195724487,0.08093906939029694,0.003584710881114006,0.06548046320676804
18,180000,-0.02392147108912468,0.0671965554356575,0.003672996535897255,0.03157290443778038
19,190000,-0.08365379273891449,0.09752758592367172,0.005406783893704414,0.04624515399336815
20,200000,-0.06737013161182404,0.07483639568090439,-0.007319522090256214,0.0457371287047863
