epoch,step,min,max,mean,std
1,10000,-0.017713719978928566,0.0162481851875782,4.469317354960367e-05,0.00406995601952076
2,20000,-0.01671670936048031,0.010748082771897316,1.3676013622898608e-05,0.002267759758979082
3,30000,-0.0069301677867770195,0.0049112169072031975,1.4966603885113727e-05,0.0010338604915887117
4,40000,-0.01693517155945301,0.010197010822594166,3.937410656362772e-05,0.0014258477604016662
5,50000,-0.002280007814988494,0.003813365241512656,2.114149356202688e-05,0.00047872745199128985
6,60000,-0.005546456668525934,0.002440165728330612,-2.9805349186062813e-05,0.0005231210379861295
7,70000,-0.0021285205148160458,0.002028475748375058,-9.192592187901028e-06,0.00022400839952751994
8,80000,0.0,0.0035282473545521498,2.6567986424197443e-05,0.0002600947336759418
9,90000,-0.0015567943919450045,0.00802204292267561,5.613372559309937e-05,0.0006163252401165664
10,100000,-0.0021139380987733603,0.0018513863906264305,9.563646017340943e-07,0.00020741199841722846
11,110000,-0.0047566550783813,0.0052220444194972515,1.2009651982225478e-05,0.00045766131370328367
12,120000,-0.002428108360618353,0.002004241105169058,4.065019311383367e-06,0.00023204198805615306
13,130000,-0.001801387406885624,0.0020859711803495884,2.3493585104006343e-06,0.00018287963757757097
14,140000,-0.0002371958689764142,0.0021953959949314594,2.464800672896672e-05,0.00023543223505839705
15,150000,-0.002094981726258993,0.004334570840001106,3.2595908123767003e-05,0.00040450235246680677
16,160000,-0.001231776550412178,0.00319477217271924,9.780446816876065e-06,0.00021683392697013915
17,170000,-0.000663133105263114,0.004666483029723167,2.9885100957471877e-05,0.00035927252611145377
18,180000,-0.00048577471170574427,0.00442516291514039,2.8876631404273212e-05,0.0003167065151501447
19,190000,-1.2709118891507387e-05,0.0018750479212030768,1.7018912330968305e-05,0.00016313161177095026
20,200000,-0.0055831680074334145,0.0018968768417835236,-2.2580527001991868e-05,0.0004033628210891038
