1,10000,0.00037999260425567626
2,20000,0.0003517409086227417
3,30000,0.0003554954290390015
4,40000,0.0003462092161178589
5,50000,0.00033151869773864745
6,60000,0.00031476707458496096
7,70000,0.0003268876075744629
8,80000,0.0003210231304168701
9,90000,0.0003368971824645996
10,100000,0.00034746205806732177
11,110000,0.0003463148832321167
12,120000,0.0003401291608810425
13,130000,0.0003841034173965454
14,140000,0.00037422776222229004
15,150000,0.0003520618200302124
16,160000,0.0003532975673675537
17,170000,0.0003494904041290283
18,180000,0.0003386061191558838
19,190000,0.0003753539323806763
20,200000,0.0003591295957565308
